protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1780	Q14657	EKC/KEOPS complex subunit LAGE3 OS=Homo sapiens GN=LAGE3 PE=1 SV=2	LAGE3	15366.9	0.0	126	430	16	5	4	10	5	131L	8.62776e+07	8.69675e+07	7.6518e+07	6.58762e+07	7.70714e+07	8.42431e+07	5.77585e+07	8.42916e+07	7.40908e+07	6.65037e+07	1.31089	1.31783	1.16096	1.00388	1.17023	1.27124	0.868838	1.27187	1.11428	1.0	0.619037	0.601568	0.502186	0.489905	0.400245	0.38697	0.16916	0.347817	0.103276	0.0
1781	I3L3J8	Sodium/potassium-transporting ATPase subunit beta-2 (Fragment) OS=Homo sapiens GN=ATP1B2 PE=3 SV=1	ATP1B2	22170.4	0.0150674	26	26	5	1	2	3	1	131L	3.14255e+07	4.07397e+07	2.65146e+07	2.2891e+07	2.75992e+07	2.95497e+07	2.17764e+07	2.69569e+07	2.91976e+07	2.42619e+07	1.29526	1.67917	1.09285	0.943495	1.13755	1.21795	0.897555	1.11108	1.20344	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1782	P11717	Cation-independent mannose-6-phosphate receptor OS=Homo sapiens GN=IGF2R PE=1 SV=3	IGF2R	313926.0	0.0	112	1135	27	22	7	20	19	131L	3.26959e+08	3.20505e+08	2.51163e+08	2.92683e+08	2.49053e+08	2.75875e+08	1.82315e+08	2.47809e+08	2.3911e+08	2.33742e+08	1.40024	1.37101	1.07272	1.25145	1.06558	1.17807	0.779105	1.05948	1.02234	1.0	0.324895	0.323583	0.192423	0.147387	0.124183	0.147162	0.0867522	0.236812	0.105287	0.0
1783	Q16656	Nuclear respiratory factor 1 OS=Homo sapiens GN=NRF1 PE=1 SV=1	NRF1	57574.7	0.00530726	32	32	1	1	0	1	1	131L	2.70512e+07	2.59964e+07	2.90366e+07	2.40126e+07	2.3605e+07	2.37937e+07	1.6896e+07	2.63549e+07	2.27178e+07	2.13529e+07	1.26686	1.21746	1.35984	1.12456	1.10547	1.11431	0.791272	1.23425	1.06392	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1784	Q16658	Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3	FSCN1	61539.9	0.0	148	1992	155	31	31	111	30	131L	3.20381e+09	3.75932e+09	2.79052e+09	2.66161e+09	2.45562e+09	2.58248e+09	1.61068e+09	2.81921e+09	2.00991e+09	1.92389e+09	1.66142	1.95063	1.45028	1.37206	1.27654	1.34225	0.837105	1.46516	1.04475	1.0	0.207595	0.331106	0.172389	0.357168	0.0712881	0.103265	0.043914	0.182913	0.0585989	0.0
1785	Q9BX68	Histidine triad nucleotide-binding protein 2, mitochondrial OS=Homo sapiens GN=HINT2 PE=1 SV=1	HINT2	18812.4	0.0	112	199	6	2	1	5	2	131L	1.70086e+08	1.55283e+08	1.29659e+08	1.306e+08	1.42436e+08	1.67585e+08	9.26348e+07	1.29082e+08	1.11946e+08	1.14799e+08	1.47787	1.35266	1.13681	1.13721	1.23832	1.45778	0.806932	1.12017	0.975151	1.0	0.526216	0.696883	0.568197	0.383546	0.174947	0.264741	0.166612	0.514618	0.13431	0.0
1786	Q15233	Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4	NONO	60498.7	0.0	67	199	6	4	2	4	3	131L	3.02298e+07	3.21356e+07	3.47781e+07	2.48415e+07	2.61506e+07	3.00435e+07	2.34059e+07	4.74792e+07	2.80658e+07	3.02004e+07	1.00097	1.06408	1.15158	0.822556	0.865903	0.994808	0.775021	1.57214	0.929319	1.0	0.349527	0.346432	0.338091	0.176849	0.32813	0.42067	0.208443	0.50515	0.28942	0.0
1787	Q13686	Alkylated DNA repair protein alkB homolog 1 OS=Homo sapiens GN=ALKBH1 PE=1 SV=2	ALKBH1	49244.6	0.0	61	91	2	2	0	2	2	131L	1.18064e+07	1.44311e+07	7.75221e+06	9.5253e+06	8.97667e+06	8.19483e+06	4.16452e+06	5.60086e+06	5.1265e+06	4.4803e+06	2.63518	3.22102	1.73029	2.12604	2.00359	1.82908	0.929519	1.25011	1.14423	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1788	C9JEH3|C9JG97|Q13685	Angio-associated migratory cell protein OS=Homo sapiens GN=AAMP PE=1 SV=1|Angio-associated migratory cell protein OS=Homo sapiens GN=AAMP PE=1 SV=1|Angio-associated migratory cell protein OS=Homo sapiens GN=AAMP PE=1 SV=2	AAMP	50914.1|49015.6|50843.1	0.0	119	432	11	7	1	10	7	131L	2.4497e+08	2.24796e+08	1.98221e+08	1.96865e+08	2.16951e+08	2.13862e+08	1.37822e+08	1.96552e+08	1.85481e+08	1.61638e+08	1.50728	1.3921	1.22178	1.21598	1.34197	1.32066	0.852698	1.22138	1.1486	1.0	0.342738	0.393158	0.211757	0.210863	0.131672	0.188335	0.0561595	0.256028	0.0889887	0.0
1789	P13716	Delta-aminolevulinic acid dehydratase OS=Homo sapiens GN=ALAD PE=1 SV=1	ALAD	39477.5	0.0	84	481	26	9	6	17	9	131L	4.95642e+08	5.69996e+08	4.11543e+08	3.67857e+08	3.83453e+08	3.93939e+08	2.52763e+08	4.46874e+08	3.26775e+08	2.97647e+08	1.65989	1.90084	1.38154	1.23874	1.28838	1.32315	0.847989	1.49463	1.09657	1.0	0.463319	0.76774	0.341238	0.327598	0.130954	0.169272	0.091293	0.35327	0.0849911	0.0
1790	Q07666	KH domain-containing, RNA-binding, signal transduction-associated protein 1 OS=Homo sapiens GN=KHDRBS1 PE=1 SV=1	KHDRBS1	53811.1	0.000618429	42	65	3	2	2	1	1	131L	3.12881e+07	3.29732e+07	3.83162e+07	2.93029e+07	2.65369e+07	2.4419e+07	2.11996e+07	4.66438e+07	2.49502e+07	2.43294e+07	1.28602	1.35529	1.5749	1.20443	1.09074	1.00368	0.871358	1.91718	1.02552	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1791	H0YM70|Q9UL46	Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=1|Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4	PSME2	31207.3|32597.0	0.0	102	582	27	12	6	21	11	131L	8.89766e+08	1.00994e+09	7.7395e+08	8.23034e+08	6.53224e+08	6.49681e+08	4.20885e+08	7.19516e+08	4.8834e+08	5.10194e+08	1.73242	1.96383	1.50842	1.60309	1.27801	1.2707	0.822425	1.40878	0.958104	1.0	0.607689	1.25474	0.397287	1.5573	0.191968	0.231728	0.111147	0.330056	0.112769	0.0
1792	B7Z4J8|D6RJ07|Q9UL40	Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1|Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1|Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1	ZNF346	25133.3|42583.9|40642.8	0.0	80	128	2	2	2	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1793	A6NFX8|Q9UKK9	ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1|ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1	NUDT5	30060.1|28034.8	0.0	166	1249	87	18	22	64	17	131L	2.08084e+09	2.28248e+09	1.77177e+09	1.86454e+09	1.68433e+09	1.99927e+09	1.13796e+09	1.87801e+09	1.45244e+09	1.36823e+09	1.51987	1.65964	1.29442	1.36101	1.22918	1.45863	0.832466	1.37117	1.06307	1.0	0.24975	0.399098	0.228002	0.187701	0.159817	0.152912	0.0805343	0.210879	0.095486	0.0
1794	Q9Y259	Choline/ethanolamine kinase OS=Homo sapiens GN=CHKB PE=1 SV=3	CHKB	48792.9	0.0	55	166	6	4	1	5	4	131L	4.59735e+07	5.16501e+07	3.86483e+07	3.72488e+07	4.14964e+07	4.67617e+07	2.82932e+07	4.64163e+07	3.77766e+07	3.27828e+07	1.39104	1.57167	1.17542	1.13319	1.2658	1.42641	0.866511	1.41387	1.14731	1.0	0.719703	0.730633	0.510513	0.560551	0.333217	0.40349	0.19682	0.48903	0.24755	0.0
1795	Q8N3F0	Maturin OS=Homo sapiens GN=MTURN PE=2 SV=2	MTURN	16346.7	0.0	97	97	1	1	0	1	1	131L	6.74663e+06	7.05725e+06	5.86843e+06	5.14276e+06	4.77222e+06	4.22642e+06	3.49032e+06	4.92189e+06	3.52411e+06	4.28098e+06	1.57596	1.64852	1.37082	1.20131	1.11475	0.987257	0.81531	1.14971	0.823202	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1796	P35527	Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3	KRT9	68213.1	0.0	170	1051	47	16	17	26	15	131L	7.59006e+08	6.75563e+08	4.21599e+08	5.53666e+08	5.67401e+08	1.01496e+09	6.50999e+08	1.12303e+09	3.44611e+08	2.5755e+08	2.92301	2.60342	1.62727	2.13007	2.17096	3.87551	2.50272	4.34323	1.33305	1.0	1.31163	1.15144	0.490013	1.16064	1.0814	2.13032	1.40204	2.15736	0.465528	0.0
1797	P35520	Cystathionine beta-synthase OS=Homo sapiens GN=CBS PE=1 SV=2	CBS	69654.4	0.0	127	1554	103	25	23	67	21	131L	1.62678e+09	1.72538e+09	1.45379e+09	1.25761e+09	1.35124e+09	1.44407e+09	9.30959e+08	1.42391e+09	1.21633e+09	1.11294e+09	1.46159	1.55248	1.30464	1.13219	1.21605	1.30117	0.837022	1.28085	1.0925	1.0	0.214974	0.24266	0.207396	0.254865	0.134772	0.168534	0.0783998	0.163523	0.124439	0.0
1798	A1L188	Uncharacterized protein C17orf89 OS=Homo sapiens GN=C17orf89 PE=2 SV=1	C17orf89	8723.43	0.0	68	68	1	1	0	1	1	131L	1.35423e+07	1.72861e+07	1.12456e+07	1.15244e+07	1.36986e+07	1.20868e+07	8.66521e+06	1.30458e+07	1.1853e+07	1.16358e+07	1.16384	1.48559	0.96646	0.990423	1.17728	1.03876	0.7447	1.12118	1.01866	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1799	I3L1D2|I3L295|I3L4E0|J3KSI4|J3KT75|J3QRD5|J3QS48|J3QW43|O75352	Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein (Fragment) OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein (Fragment) OS=Homo sapiens GN=MPDU1 PE=1 SV=2|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=1|Mannose-P-dolichol utilization defect 1 protein OS=Homo sapiens GN=MPDU1 PE=1 SV=2	MPDU1	7505.33|13512.7|9021.78|6297.31|18557.1|22757.7|12689.3|23601.7|29655.6	0.0227743	24	24	3	1	2	1	1	131L	7.84595e+07	1.05619e+08	7.6459e+07	4.48593e+07	5.72178e+07	5.72986e+07	3.3474e+07	7.49936e+07	4.36903e+07	4.35453e+07	1.80179	2.42549	1.75585	1.03018	1.31398	1.31584	0.768717	1.7222	1.00333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1800	Q8IVH4	Methylmalonic aciduria type A protein, mitochondrial OS=Homo sapiens GN=MMAA PE=1 SV=1	MMAA	53782.6	0.00611281	31	61	2	2	2	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1801	J3KQ34|Q9H9Q2	COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1|COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1	COPS7B	30588.6|34242.6	0.0	100	380	9	5	2	6	4	131L	2.45295e+08	2.61781e+08	2.53351e+08	2.70411e+08	2.06577e+08	2.50181e+08	1.55456e+08	2.93373e+08	1.81068e+08	1.72963e+08	1.42481	1.52412	1.46826	1.5576	1.1984	1.44644	0.89878	1.69461	1.04995	1.0	0.688269	0.519152	0.47146	0.448805	0.230606	0.174213	0.162311	0.470046	0.187067	0.0
1802	Q9HCE5	N6-adenosine-methyltransferase subunit METTL14 OS=Homo sapiens GN=METTL14 PE=1 SV=2	METTL14	58875.6	0.0	65	203	4	4	1	3	3	131L	1.1168e+08	1.2972e+08	1.11229e+08	9.27162e+07	1.05179e+08	9.87014e+07	7.06977e+07	1.09569e+08	9.76877e+07	7.87535e+07	1.4181	1.64716	1.41237	1.1773	1.33555	1.25329	0.897708	1.3913	1.24042	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1803	Q5JR04|Q9HCE1	Mov10, Moloney leukemia virus 10, homolog (Mouse), isoform CRA_a OS=Homo sapiens GN=MOV10 PE=1 SV=1|Putative helicase MOV-10 OS=Homo sapiens GN=MOV10 PE=1 SV=2	MOV10	120545.0|127574.0	0.0	90	239	9	5	3	6	3	131L	8.86164e+07	1.09198e+08	7.81312e+07	9.94836e+07	7.72849e+07	6.50446e+07	5.72176e+07	8.22917e+07	7.59168e+07	7.29626e+07	1.21161	1.49025	1.07084	1.36039	1.0586	0.892765	0.784525	1.12708	1.04017	1.0	0.247616	0.410149	0.0712299	0.567774	0.0872409	0.254802	0.0986012	0.225895	0.126942	0.0
1804	E9PL10|Q96K17	Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1|Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1	BTF3L4	19665.2|21155.8	0.0	134	289	17	3	8	9	3	131L	2.35008e+08	2.10669e+08	2.02993e+08	1.64166e+08	2.11668e+08	2.4354e+08	1.64891e+08	2.30693e+08	2.12115e+08	1.84142e+08	1.27676	1.14471	1.10599	0.893841	1.14877	1.32083	0.89851	1.25392	1.15191	1.0	0.185193	0.254128	0.24613	0.138643	0.098388	0.20506	0.143649	0.244038	0.163739	0.0
1805	P61024|Q5T179	Cyclin-dependent kinases regulatory subunit 1 OS=Homo sapiens GN=CKS1B PE=1 SV=1|Cyclin-dependent kinases regulatory subunit OS=Homo sapiens GN=CKS1B PE=1 SV=1	CKS1B	11716.4|9224.63	0.000323102	45	133	9	4	2	5	4	131L	1.05784e+08	8.65709e+07	9.48866e+07	4.8198e+07	8.25972e+07	7.86299e+07	8.6556e+07	8.98345e+07	1.29971e+08	1.05955e+08	1.00048	0.817051	0.895534	0.454889	0.779546	0.742104	0.820084	0.847852	1.22666	1.0	0.536426	0.786795	0.395102	0.646851	0.453153	0.598639	0.169958	0.558764	0.305803	0.0
1806	Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2	HNRNPUL1	104499.0	0.0	60	146	3	3	1	2	2	131L	3.62587e+07	3.92965e+07	3.29638e+07	4.45172e+07	3.27407e+07	3.80194e+07	2.16394e+07	3.69255e+07	3.08816e+07	3.25869e+07	1.11268	1.2059	1.01157	1.36611	1.00472	1.16671	0.664053	1.13314	0.947669	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1807	E9PJN7|E9PKY2|E9PQS7|E9PRG2|Q5TAX3|X6R5G7	Terminal uridylyltransferase 4 (Fragment) OS=Homo sapiens GN=ZCCHC11 PE=1 SV=1|Terminal uridylyltransferase 4 (Fragment) OS=Homo sapiens GN=ZCCHC11 PE=1 SV=1|Terminal uridylyltransferase 4 (Fragment) OS=Homo sapiens GN=ZCCHC11 PE=1 SV=1|Terminal uridylyltransferase 4 OS=Homo sapiens GN=ZCCHC11 PE=1 SV=1|Terminal uridylyltransferase 4 OS=Homo sapiens GN=ZCCHC11 PE=1 SV=3|Terminal uridylyltransferase 4 OS=Homo sapiens GN=ZCCHC11 PE=1 SV=1	ZCCHC11	12061.8|165442.0|13253.5|49739.4|221013.0|44150.2	0.00662252	30	30	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1808	P07195	L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2	LDHB	42858.5	0.0	120	1407	281	19	123	151	18	131L	6.85146e+09	7.09429e+09	5.53513e+09	5.60664e+09	5.49731e+09	6.70395e+09	3.83859e+09	5.78464e+09	4.71321e+09	4.46407e+09	1.53339	1.58613	1.23728	1.25559	1.23109	1.50124	0.859495	1.29497	1.05611	1.0	0.209158	0.219595	0.158829	0.139061	0.0654706	0.0942538	0.0628402	0.118407	0.0376596	0.0
1809	Q99584	Protein S100-A13 OS=Homo sapiens GN=S100A13 PE=1 SV=1	S100A13	14443.2	0.0	81	252	7	4	0	7	4	131L	3.51865e+08	3.41696e+08	2.58579e+08	2.44171e+08	2.72544e+08	3.03791e+08	1.769e+08	2.8166e+08	2.26687e+08	2.0541e+08	1.72405	1.66348	1.25887	1.19011	1.32683	1.4765	0.859966	1.37019	1.10183	1.0	0.605294	0.564223	0.326796	0.30349	0.279008	0.246826	0.167588	0.381568	0.113368	0.0
1810	P04183	Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2	TK1	29745.8	0.0	97	847	83	1	66	2	1	131L	3.70988e+07	3.55803e+07	3.57865e+07	2.55575e+07	2.75971e+07	3.56812e+07	1.88123e+07	3.00745e+07	3.42244e+07	2.42404e+07	1.53045	1.46781	1.47632	1.05434	1.13848	1.47198	0.776073	1.24068	1.41188	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1811	P04181	Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1	OAT	55262.9	0.0	113	940	53	18	12	39	13	131L	9.63418e+08	9.84197e+08	8.71619e+08	7.01938e+08	7.3578e+08	7.46569e+08	4.89894e+08	9.02183e+08	5.34876e+08	5.2013e+08	1.85584	1.88221	1.672	1.34606	1.41138	1.43132	0.941309	1.72405	1.02963	1.0	0.356651	0.428954	0.325468	0.24011	0.227021	0.333176	0.113473	0.545212	0.0823598	0.0
1812	Q9BXS6	Nucleolar and spindle-associated protein 1 OS=Homo sapiens GN=NUSAP1 PE=1 SV=1	NUSAP1	61967.8	0.000617093	41	128	5	4	2	3	3	131L	4.76079e+07	6.07527e+07	6.05805e+07	7.07474e+07	5.46e+07	5.99591e+07	4.79759e+07	7.56907e+07	6.37921e+07	5.40661e+07	0.88055	1.12367	1.12049	1.30854	1.00987	1.109	0.887356	1.39997	1.17989	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1813	Q9BXS5	AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3	AP1M1	56060.3	0.0	70	609	14	12	3	11	10	131L	3.00021e+08	2.77704e+08	2.43876e+08	2.36657e+08	2.34643e+08	2.79078e+08	1.74493e+08	2.60144e+08	2.24594e+08	1.96941e+08	1.52169	1.40449	1.23733	1.20134	1.19181	1.41412	0.886306	1.3174	1.14072	1.0	0.502046	0.512496	0.318649	0.291951	0.237629	0.192569	0.128521	0.380968	0.0849724	0.0
1814	Q86UU0	B-cell CLL/lymphoma 9-like protein OS=Homo sapiens GN=BCL9L PE=1 SV=1	BCL9L	166822.0	0.00146071	36	102	4	3	0	4	3	131L	5.24264e+07	5.41414e+07	5.81696e+07	4.69592e+07	4.11238e+07	3.16929e+07	2.75384e+07	3.4537e+07	3.38179e+07	3.0991e+07	1.69167	1.74701	1.87699	1.51525	1.32696	1.02265	0.888593	1.11442	1.09122	1.0	1.31436	0.987215	0.895202	0.716567	0.74303	0.616785	0.410531	0.962935	0.594462	0.0
1815	F5H2E6|F5H3E1|F5H7M9|Q8IX12	Cell division cycle and apoptosis regulator protein 1 (Fragment) OS=Homo sapiens GN=CCAR1 PE=1 SV=1|Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=1|Cell division cycle and apoptosis regulator protein 1 (Fragment) OS=Homo sapiens GN=CCAR1 PE=1 SV=1|Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=2	CCAR1	99233.6|70122.2|18978.8|156110.0	0.00119796	38	38	1	1	0	1	1	131L	1.32099e+07	1.43454e+07	1.26854e+07	1.13609e+07	1.16695e+07	1.17106e+07	7.53452e+06	1.46585e+07	1.12692e+07	9.26332e+06	1.42605	1.54862	1.36942	1.22644	1.25975	1.2642	0.813372	1.58242	1.21654	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1816	Q9Y6K9	NF-kappa-B essential modulator OS=Homo sapiens GN=IKBKG PE=1 SV=2	IKBKG	55669.5	0.0	103	675	21	12	7	14	11	131L	2.71382e+08	2.84688e+08	2.12721e+08	1.96165e+08	1.98464e+08	2.12757e+08	1.46014e+08	2.36545e+08	1.75596e+08	1.6037e+08	1.69029	1.76894	1.32826	1.21675	1.23662	1.32634	0.910406	1.47451	1.09584	1.0	0.312003	0.38436	0.14992	0.272516	0.126109	0.219347	0.11369	0.218074	0.109703	0.0
1817	M0R1A7|M0R3D6|Q02543	60S ribosomal protein L18a OS=Homo sapiens GN=RPL18A PE=1 SV=1|60S ribosomal protein L18a (Fragment) OS=Homo sapiens GN=RPL18A PE=1 SV=1|60S ribosomal protein L18a OS=Homo sapiens GN=RPL18A PE=1 SV=2	RPL18A	20845.5|20083.1|24929.8	0.0	96	345	13	6	1	12	6	131L	5.31836e+07	1.00548e+08	2.53833e+08	2.85337e+08	1.0854e+08	1.06173e+08	2.88048e+08	3.48192e+08	3.56903e+08	2.76943e+08	0.195853	0.36555	0.914501	1.03072	0.395213	0.386261	1.03798	1.25708	1.28827	1.0	0.145651	0.151137	0.146337	0.0954321	0.131659	0.152625	0.102013	0.127193	0.0639195	0.0
1818	Q96PM5	RING finger and CHY zinc finger domain-containing protein 1 OS=Homo sapiens GN=RCHY1 PE=1 SV=1	RCHY1	34951.7	0.0	93	282	8	6	2	5	5	131L	1.09964e+08	1.17868e+08	8.88801e+07	8.84813e+07	8.71509e+07	9.61067e+07	6.06536e+07	9.98101e+07	7.7374e+07	7.17355e+07	1.53291	1.64129	1.239	1.23344	1.21425	1.33434	0.845303	1.39136	1.0786	1.0	0.336889	0.410611	0.264709	0.0479944	0.0836601	0.2741	0.0565033	0.186041	0.103959	0.0
1820	O94763	Unconventional prefoldin RPB5 interactor 1 OS=Homo sapiens GN=URI1 PE=1 SV=3	URI1	70105.8	0.0	103	721	21	13	6	15	12	131L	4.20356e+08	4.7497e+08	3.44089e+08	3.47091e+08	3.42218e+08	3.55919e+08	2.48759e+08	3.68982e+08	3.09357e+08	2.8356e+08	1.47134	1.6664	1.20783	1.21976	1.20255	1.24889	0.876841	1.29784	1.08967	1.0	0.387635	0.520157	0.271135	0.275616	0.215582	0.237946	0.10159	0.312232	0.12225	0.0
1821	P04406	Glyceraldehyde-3-phosphate dehydrogenase OS=Homo sapiens GN=GAPDH PE=1 SV=3	GAPDH	42159.7	0.0	172	2065	565	26	148	385	25	131L	1.52419e+10	1.57538e+10	1.21753e+10	1.30973e+10	1.20413e+10	1.43527e+10	8.10487e+09	1.3083e+10	1.03858e+10	1.00851e+10	1.51022	1.56298	1.20841	1.29644	1.19447	1.41579	0.804369	1.29565	1.03049	1.0	0.31422	0.294261	0.237345	0.21231	0.184265	1.13708	0.0947536	0.205323	0.131879	0.0
1822	Q8N5M1	ATP synthase mitochondrial F1 complex assembly factor 2 OS=Homo sapiens GN=ATPAF2 PE=1 SV=1	ATPAF2	36188.3	0.0	104	512	13	8	4	9	7	131L	2.98015e+08	3.02998e+08	2.53781e+08	2.39578e+08	2.30149e+08	2.54992e+08	1.57881e+08	2.48831e+08	1.98369e+08	1.86315e+08	1.5886	1.62194	1.36654	1.28526	1.23031	1.36088	0.844359	1.32556	1.06283	1.0	0.525936	0.361915	0.407499	0.364662	0.269095	0.603143	0.164566	0.559424	0.264909	0.0
1823	P50991	T-complex protein 1 subunit delta OS=Homo sapiens GN=CCT4 PE=1 SV=4	CCT4	67338.3	0.0	148	2346	229	38	68	133	35	131L	3.40086e+09	4.03732e+09	3.84098e+09	3.65563e+09	2.97249e+09	3.36247e+09	2.33796e+09	3.65838e+09	2.96929e+09	2.87279e+09	1.1823	1.40442	1.33672	1.26949	1.03374	1.16984	0.813721	1.274	1.03314	1.0	0.105925	0.192527	0.120834	0.223212	0.0514355	0.0875131	0.0428517	0.119267	0.0565667	0.0
1824	P50990	T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4	CCT8	69548.4	0.0	115	2479	250	38	58	179	36	131L	5.73846e+09	6.88008e+09	5.90641e+09	5.96974e+09	4.85294e+09	5.55635e+09	3.71854e+09	5.84494e+09	4.78079e+09	4.73865e+09	1.21218	1.45311	1.25161	1.25955	1.02753	1.17331	0.786724	1.23864	1.01216	1.0	0.152557	0.300692	0.198069	0.111694	0.0990199	0.103267	0.0725218	0.19484	0.0854577	0.0
1825	P50995	Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1	ANXA11	60197.1	0.0	83	228	4	4	0	4	4	131L	3.1049e+07	3.19813e+07	9.26783e+07	3.02638e+07	3.36065e+07	3.57464e+07	2.65075e+07	4.5741e+07	3.47444e+07	3.44484e+07	0.901319	0.928383	2.69035	0.878527	0.975561	1.03768	0.769484	1.32781	1.00859	1.0	0.155935	0.158725	1.33345	0.160719	0.109988	0.200445	0.14339	0.311326	0.313054	0.0
1826	U3KQM8	mRNA-decapping enzyme 1A OS=Homo sapiens GN=DCP1A PE=1 SV=1	DCP1A	69213.4	0.0	66	91	2	2	0	2	2	131L	2.991e+07	2.18952e+07	3.57981e+07	2.51809e+07	3.22686e+07	4.49458e+07	2.67555e+07	2.52918e+07	3.11512e+07	3.46093e+07	0.864217	0.63264	1.03435	0.727575	0.932368	1.29866	0.773073	0.73078	0.90008	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
