protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2417	H3BTN5	Pyruvate kinase (Fragment) OS=Homo sapiens GN=PKM PE=1 SV=1	PKM	61315.9	0.0	138	2507	363	2	344	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2418	O00178	GTP-binding protein 1 OS=Homo sapiens GN=GTPBP1 PE=1 SV=3	GTPBP1	82201.8	0.0	82	196	5	3	0	5	3	131L	1.15765e+08	1.2674e+08	8.77246e+07	9.98895e+07	9.10585e+07	1.15482e+08	9.55276e+07	1.05617e+08	9.8813e+07	1.01699e+08	1.13831	1.24082	0.866171	0.982204	0.894248	1.13553	0.944635	1.03954	0.974234	1.0	0.503022	0.300948	0.359988	0.481406	0.339666	0.345052	0.469946	0.392815	0.518113	0.0
2419	Q8WTU2	Scavenger receptor cysteine-rich domain-containing group B protein OS=Homo sapiens GN=SRCRB4D PE=2 SV=1	SRCRB4D	64208.3	0.0286082	22	22	1	1	0	1	1	131L	3.01828e+07	2.55336e+07	2.48497e+07	2.56191e+07	2.39125e+07	2.96639e+07	2.44549e+07	2.88631e+07	2.59629e+07	2.37261e+07	1.27213	1.07618	1.04736	1.07978	1.00785	1.25026	1.03072	1.21651	1.09428	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2420	O95104	Splicing factor, arginine/serine-rich 15 OS=Homo sapiens GN=SCAF4 PE=1 SV=3	SCAF4	139195.0	0.0	57	57	1	1	0	1	1	131L	1.89614e+07	1.83908e+07	1.78128e+07	1.65813e+07	1.55368e+07	1.72441e+07	1.39658e+07	1.94641e+07	1.70705e+07	1.45237e+07	1.30555	1.26626	1.22646	1.14167	1.06976	1.18731	0.961588	1.34016	1.17535	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2421	Q9HC36	RNA methyltransferase-like protein 1 OS=Homo sapiens GN=RNMTL1 PE=1 SV=2	RNMTL1	53692.1	0.00429307	33	64	3	2	2	1	1	131L	3.60266e+06	9.3623e+06	5.98166e+06	4.49126e+06	4.80708e+06	4.08084e+06	2.59059e+06	2.95082e+06	3.63521e+06	8.25774e+06	0.436277	1.13376	0.72437	0.543885	0.58213	0.494183	0.313717	0.35734	0.440219	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2422	Q5T440	Putative transferase CAF17, mitochondrial OS=Homo sapiens GN=IBA57 PE=1 SV=1	IBA57	40306.5	0.0	87	320	12	6	1	11	6	131L	2.04937e+08	2.07918e+08	1.6893e+08	1.77947e+08	1.65613e+08	1.84516e+08	1.53955e+08	1.78368e+08	1.9731e+08	1.52847e+08	1.33664	1.3583	1.10281	1.15805	1.08201	1.20764	1.00663	1.16558	1.28194	1.0	0.200019	0.225639	0.173572	0.200781	0.181211	0.186439	0.196535	0.190886	0.65225	0.0
2423	O15031	Plexin-B2 OS=Homo sapiens GN=PLXNB2 PE=1 SV=3	PLXNB2	227671.0	0.0	69	193	15	3	12	3	3	131L	3.52269e+07	2.58223e+07	2.85466e+07	3.2944e+07	3.04892e+07	2.50305e+07	2.67115e+07	3.01875e+07	2.99261e+07	2.51535e+07	1.40048	1.02659	1.1349	1.30972	1.21213	0.995113	1.06194	1.20013	1.18974	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2424	Q9H6U6	Breast carcinoma-amplified sequence 3 OS=Homo sapiens GN=BCAS3 PE=1 SV=3	BCAS3	109588.0	0.0	66	121	2	2	1	1	1	131L	4.0031e+06	2.58078e+06	2.09184e+06	3.06579e+06	1.56208e+06	2.70082e+06	2.82867e+06	3.19296e+06	4.44471e+06	3.98592e+06	1.00431	0.647475	0.524807	0.769155	0.391899	0.67759	0.709665	0.80106	1.1151	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2425	Q9Y2S7|U3KQJ1	Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1|Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1	POLDIP2	44985.2|45115.3	0.0	80	349	8	7	2	6	6	131L	2.05798e+08	2.01994e+08	1.54636e+08	1.7226e+08	1.58611e+08	1.80941e+08	1.50336e+08	1.64274e+08	1.51051e+08	1.28467e+08	1.59772	1.5731	1.20079	1.3409	1.23465	1.40847	1.16332	1.27292	1.17429	1.0	0.401602	0.195755	0.375339	0.138355	0.245921	0.240434	0.375512	0.314353	0.595631	0.0
2426	B7Z403|Q9HC38	Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4 PE=1 SV=1|Glyoxalase domain-containing protein 4 OS=Homo sapiens GN=GLOD4 PE=1 SV=1	GLOD4	38498.5|40899.5	0.0	143	350	6	2	4	2	2	131L	3.96254e+07	3.69491e+07	2.51464e+07	3.11378e+07	2.96213e+07	3.35309e+07	2.70176e+07	3.22386e+07	3.04686e+07	2.80185e+07	1.41426	1.31874	0.897491	1.11133	1.0572	1.19674	0.964277	1.15062	1.08744	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2427	Q12874	Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1	SF3A3	68550.1	0.0	56	56	1	1	0	1	1	131L	2.55753e+06	1.69736e+06	2.23187e+06	2.213e+06	2.04297e+06	2.90825e+06	2.16005e+06	2.07105e+06	1.72814e+06	1.5213e+06	1.68115	1.11573	1.46708	1.45468	1.34291	1.91169	1.41987	1.36137	1.13597	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2429	Q6UB35	Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1	MTHFD1L	119698.0	0.0	112	895	24	14	6	18	14	131L	6.47798e+08	3.76392e+08	3.51e+08	4.09507e+08	3.66699e+08	4.79358e+08	3.73907e+08	5.08061e+08	4.82449e+08	4.47476e+08	1.44431	0.843218	0.783259	0.912875	0.82064	1.06983	0.832933	1.13653	1.07864	1.0	0.218184	0.170439	0.11056	0.132249	0.128264	0.185511	0.145777	0.18553	0.108248	0.0
2430	P46109	Crk-like protein OS=Homo sapiens GN=CRKL PE=1 SV=1	CRKL	37078.3	0.0	104	942	48	16	4	38	15	131L	9.01532e+08	8.70796e+08	7.20016e+08	8.69367e+08	7.67231e+08	9.40992e+08	6.95759e+08	8.07184e+08	8.34654e+08	7.38373e+08	1.22974	1.18031	0.976474	1.17615	1.04449	1.27488	0.943823	1.09354	1.13407	1.0	0.321132	0.372683	0.285345	0.156018	0.223315	0.20248	0.169975	0.283047	0.192753	0.0
2431	P54619	5'-AMP-activated protein kinase subunit gamma-1 OS=Homo sapiens GN=PRKAG1 PE=1 SV=1	PRKAG1	42997.6	0.0	76	524	15	10	1	14	10	131L	2.62439e+08	2.41091e+08	1.9094e+08	2.17779e+08	2.09878e+08	2.54853e+08	2.03256e+08	2.34963e+08	2.12478e+08	1.82804e+08	1.43488	1.31483	1.04391	1.19106	1.14715	1.3914	1.11055	1.28726	1.16369	1.0	0.24965	0.19024	0.192601	0.125866	0.167448	0.34935	0.164866	0.229986	0.127248	0.0
2432	Q68D85	Natural cytotoxicity triggering receptor 3 ligand 1 OS=Homo sapiens GN=NCR3LG1 PE=1 SV=1	NCR3LG1	57035.8	0.000637146	44	79	2	2	1	1	1	131L	3.32341e+07	3.00375e+07	2.58477e+07	3.23278e+07	2.77228e+07	3.29471e+07	2.55862e+07	3.4337e+07	3.39419e+07	2.77248e+07	1.19872	1.08342	0.932297	1.16602	0.99993	1.18837	0.922866	1.2385	1.22424	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2433	Q2M1H5|Q9NZ56	FMN2 protein OS=Homo sapiens GN=FMN2 PE=2 SV=1|Formin-2 OS=Homo sapiens GN=FMN2 PE=1 SV=4	FMN2	7016.2|201815.0	0.0111322	28	28	1	1	0	1	1	131L	2.12161e+07	1.46005e+07	1.50988e+07	1.83051e+07	2.07711e+07	2.97482e+07	2.02697e+07	1.53232e+07	1.91571e+07	2.10284e+07	1.00892	0.694319	0.718019	0.870495	0.987761	1.41467	0.96392	0.728691	0.911009	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2434	Q9NW82	WD repeat-containing protein 70 OS=Homo sapiens GN=WDR70 PE=1 SV=1	WDR70	85583.6	0.0	79	666	23	12	4	19	11	131L	4.78089e+08	4.46785e+08	3.76986e+08	4.42817e+08	3.72691e+08	4.75579e+08	3.81282e+08	4.11233e+08	4.56286e+08	3.55687e+08	1.33902	1.23761	1.05057	1.22743	1.04928	1.33672	1.06198	1.15695	1.27621	1.0	1.45372	1.30039	1.12777	1.3019	1.02044	1.43587	1.11339	1.1538	1.23822	0.0
2435	G3XAH0	HCG2002594, isoform CRA_c OS=Homo sapiens GN=SEPT5 PE=1 SV=1	SEPT5	50919.2	0.0	91	536	27	1	24	3	1	131L	6.7165e+07	6.66142e+07	5.73694e+07	5.87696e+07	5.36025e+07	5.66941e+07	4.73253e+07	5.94489e+07	5.59581e+07	4.91556e+07	1.36637	1.35517	1.1671	1.19558	1.09046	1.15336	0.962765	1.2094	1.13839	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2436	B4DMM2|Q9BY77	Polymerase delta-interacting protein 3 OS=Homo sapiens GN=POLDIP3 PE=1 SV=1|Polymerase delta-interacting protein 3 OS=Homo sapiens GN=POLDIP3 PE=1 SV=2	POLDIP3	23819.9|54996.8	0.0	90	90	1	1	0	1	1	131L	4.52048e+07	4.76361e+07	3.43834e+07	3.80553e+07	4.1031e+07	5.56655e+07	3.62779e+07	4.65708e+07	4.58711e+07	4.52992e+07	0.997916	1.05159	0.759029	0.840088	0.905778	1.22884	0.80085	1.02807	1.01263	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2437	J3KSL8|J3QQJ5|J3QSA1|Q9Y2L5	Trafficking protein particle complex subunit 8 OS=Homo sapiens GN=TRAPPC8 PE=1 SV=1|Trafficking protein particle complex subunit 8 OS=Homo sapiens GN=TRAPPC8 PE=1 SV=1|Trafficking protein particle complex subunit 8 OS=Homo sapiens GN=TRAPPC8 PE=1 SV=1|Trafficking protein particle complex subunit 8 OS=Homo sapiens GN=TRAPPC8 PE=1 SV=2	TRAPPC8	116778.0|176077.0|84702.3|182487.0	0.0264866	23	23	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2438	O94818|Q96MY1	Nucleolar protein 4 OS=Homo sapiens GN=NOL4 PE=2 SV=2|Nucleolar protein 4-like OS=Homo sapiens GN=NOL4L PE=1 SV=2	NOL4|NOL4L	80419.8|51423.3	0.00591383	32	32	1	1	0	1	1	131L	3.14819e+07	3.18127e+07	2.74783e+07	2.97781e+07	2.48142e+07	3.05967e+07	2.35759e+07	2.605e+07	2.83007e+07	2.58262e+07	1.21899	1.2318	1.06397	1.15302	0.960818	1.18472	0.91287	1.00867	1.09581	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2439	P55058	Phospholipid transfer protein OS=Homo sapiens GN=PLTP PE=1 SV=1	PLTP	58828.4	0.0	77	77	1	1	0	1	1	131L	3.24853e+06	3.28284e+06	2.78705e+06	2.70497e+06	2.69842e+06	2.74777e+06	1.82773e+06	2.88202e+06	2.49635e+06	2.48594e+06	1.30676	1.32056	1.12113	1.08811	1.08547	1.10533	0.73523	1.15933	1.00419	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2440	Q9NQ29	Putative RNA-binding protein Luc7-like 1 OS=Homo sapiens GN=LUC7L PE=1 SV=1	LUC7L	50058.7	0.000669568	48	133	5	1	4	1	1	131L	1.477e+07	1.3523e+07	1.05159e+07	1.0404e+07	9.26545e+06	1.15231e+07	9.60087e+06	1.07569e+07	9.82896e+06	1.01444e+07	1.45598	1.33306	1.03663	1.0256	0.913359	1.13591	0.946423	1.06038	0.968908	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2441	Q15545	Transcription initiation factor TFIID subunit 7 OS=Homo sapiens GN=TAF7 PE=1 SV=1	TAF7	48598.4	0.0	52	221	9	6	2	7	5	131L	9.01229e+07	9.13543e+07	7.81592e+07	7.90387e+07	8.43836e+07	9.2121e+07	7.41257e+07	8.75685e+07	8.94442e+07	1.04294e+08	0.875687	0.878813	0.759036	0.75879	0.808864	0.885949	0.713383	0.84029	0.858387	1.0	0.495466	0.332598	0.426494	0.363281	0.775055	0.573061	0.328548	0.703294	0.227068	0.0
2442	Q03014	Hematopoietically-expressed homeobox protein HHEX OS=Homo sapiens GN=HHEX PE=1 SV=1	HHEX	33554.6	0.0264591	23	23	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2443	Q4KMP7	TBC1 domain family member 10B OS=Homo sapiens GN=TBC1D10B PE=1 SV=3	TBC1D10B	97282.8	0.0	78	206	6	5	2	4	4	131L	6.34906e+07	4.50214e+07	3.58884e+07	5.07427e+07	4.04214e+07	4.35987e+07	5.45937e+07	4.98909e+07	5.2843e+07	4.06137e+07	1.56328	1.10853	0.883651	1.2494	0.995264	1.0735	1.34422	1.22842	1.30111	1.0	0.412596	0.403181	0.319606	0.0974777	0.329688	0.365866	0.208054	0.428186	0.0573263	0.0
2444	Q13868	Exosome complex component RRP4 OS=Homo sapiens GN=EXOSC2 PE=1 SV=2	EXOSC2	36662.8	0.0	133	760	31	11	7	22	8	131L	9.28532e+08	9.30557e+08	7.18089e+08	8.77817e+08	8.42972e+08	9.5693e+08	7.13935e+08	8.41904e+08	8.54329e+08	8.1405e+08	1.1453	1.14536	0.884792	1.07929	1.04026	1.17727	0.881571	1.03771	1.05411	1.0	0.216914	0.145122	0.219488	0.119236	0.169963	0.169467	0.172832	0.186481	0.183427	0.0
2445	Q13867	Bleomycin hydrolase OS=Homo sapiens GN=BLMH PE=1 SV=1	BLMH	60717.6	0.0	131	1357	105	22	22	74	21	131L	1.86736e+09	1.67589e+09	1.37988e+09	1.69283e+09	1.71936e+09	1.84471e+09	1.45173e+09	1.62602e+09	1.73489e+09	1.60028e+09	1.16832	1.04685	0.861471	1.0589	1.07435	1.15288	0.908146	1.01579	1.08379	1.0	0.119549	0.106969	0.105305	0.10427	0.0987066	0.0955827	0.0870718	0.136848	0.0799283	0.0
2446	A8MSP2|A8MTC6|A8MZI4|B7Z3L0|Q96AX2	RAB37, member RAS oncogene family, isoform CRA_e OS=Homo sapiens GN=RAB37 PE=2 SV=1|RAB37, member RAS oncogene family, isoform CRA_a OS=Homo sapiens GN=RAB37 PE=3 SV=1|Ras-related protein Rab-37 OS=Homo sapiens GN=RAB37 PE=3 SV=1|Ras-related protein Rab-37 OS=Homo sapiens GN=RAB37 PE=2 SV=1|Ras-related protein Rab-37 OS=Homo sapiens GN=RAB37 PE=1 SV=3	RAB37	22211.8|22971.1|24190.7|25170.2|27777.5	0.0	56	56	1	1	0	1	1	131L	3.30695e+06	2.74917e+06	3.49135e+06	3.11022e+06	2.50866e+06	4.06109e+06	2.16915e+06	2.2953e+06	2.56106e+06	2.37216e+06	1.39407	1.15893	1.4718	1.31113	1.05754	1.71198	0.914419	0.967599	1.07963	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2447	Q86W56	Poly(ADP-ribose) glycohydrolase OS=Homo sapiens GN=PARG PE=1 SV=1	PARG	127133.0	0.0012285	40	40	1	1	0	1	1	131L	1.43402e+07	1.26873e+07	1.25557e+07	1.30192e+07	1.24357e+07	1.42156e+07	1.20782e+07	1.33461e+07	1.2408e+07	1.18918e+07	1.20589	1.0669	1.05583	1.0948	1.04574	1.19541	1.01568	1.1223	1.04341	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2448	Q86W50	Methyltransferase-like protein 16 OS=Homo sapiens GN=METTL16 PE=1 SV=2	METTL16	73774.7	0.0	55	153	4	4	1	3	3	131L	3.47005e+07	3.32366e+07	2.48831e+07	2.94634e+07	2.29442e+07	3.43205e+07	2.81007e+07	3.12648e+07	3.10993e+07	2.25466e+07	1.53905	1.47413	1.10363	1.30678	1.01764	1.5222	1.24634	1.38667	1.37933	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2449	Q9UIM3	FK506-binding protein-like OS=Homo sapiens GN=FKBPL PE=1 SV=1	FKBPL	42733.5	0.0	94	318	9	6	1	8	6	131L	1.47566e+08	1.42063e+08	1.49402e+08	1.30192e+08	1.37585e+08	1.4658e+08	1.16135e+08	1.39538e+08	1.15812e+08	1.0791e+08	1.36635	1.30573	1.3727	1.199	1.26878	1.34667	1.07597	1.29219	1.07611	1.0	0.459728	0.431118	0.515567	0.297974	0.448327	0.590931	0.285617	0.499655	0.247921	0.0
2450	O75865	Trafficking protein particle complex subunit 6A OS=Homo sapiens GN=TRAPPC6A PE=1 SV=2	TRAPPC6A	19368.3	0.00150875	39	39	3	1	2	1	1	131L	3.34904e+06	2.42246e+06	2.45485e+06	3.18668e+06	2.45541e+06	3.74752e+06	2.75542e+06	2.76322e+06	3.13711e+06	2.17232e+06	1.54169	1.11515	1.13006	1.46695	1.13032	1.72512	1.26842	1.27201	1.44413	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2451	Q9Y3D2	Methionine-R-sulfoxide reductase B2, mitochondrial OS=Homo sapiens GN=MSRB2 PE=2 SV=2	MSRB2	22500.7	0.0	71	123	2	2	0	2	2	131L	4.37289e+07	4.24773e+07	4.18302e+07	4.44182e+07	3.72044e+07	4.05819e+07	3.26951e+07	4.35271e+07	4.07439e+07	2.90425e+07	1.50569	1.46259	1.44031	1.52942	1.28103	1.39733	1.12577	1.49874	1.40291	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2452	H7C1R0|J3QKK3|O43502	DNA repair protein RAD51 homolog 3 (Fragment) OS=Homo sapiens GN=RAD51C PE=4 SV=1|DNA repair protein RAD51 homolog 3 OS=Homo sapiens GN=RAD51C PE=1 SV=1|DNA repair protein RAD51 homolog 3 OS=Homo sapiens GN=RAD51C PE=1 SV=1	RAD51C	31864.8|43681.6|47316.3	0.0	71	97	2	2	0	2	2	131L	2.25993e+07	1.9586e+07	1.71412e+07	1.9397e+07	1.70927e+07	2.27754e+07	1.70514e+07	1.97999e+07	2.00254e+07	2.23021e+07	1.01333	0.878213	0.76859	0.869741	0.766416	1.02122	0.764566	0.887804	0.897914	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2453	Q6DKK2	Tetratricopeptide repeat protein 19, mitochondrial OS=Homo sapiens GN=TTC19 PE=1 SV=4	TTC19	47527.4	0.0	55	80	2	2	0	2	2	131L	5.54735e+07	5.36863e+07	3.80897e+07	4.19832e+07	4.47811e+07	4.70983e+07	3.47207e+07	4.38194e+07	4.32048e+07	4.08611e+07	1.35761	1.31387	0.932174	1.02746	1.09593	1.15265	0.849725	1.0724	1.05736	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2454	Q9UHA4	Ragulator complex protein LAMTOR3 OS=Homo sapiens GN=LAMTOR3 PE=1 SV=1	LAMTOR3	15504.6	0.0	64	120	5	2	1	4	2	131L	3.41798e+07	3.08643e+07	2.72642e+07	3.11324e+07	2.9002e+07	3.21221e+07	2.12601e+07	2.99516e+07	2.59554e+07	2.53839e+07	1.34652	1.2159	1.07408	1.22646	1.14253	1.26545	0.837543	1.17995	1.02251	1.0	0.136557	0.142617	0.339485	0.259208	0.123448	0.145559	0.209471	0.132052	0.198706	0.0
2455	Q5QP82	DDB1- and CUL4-associated factor 10 OS=Homo sapiens GN=DCAF10 PE=1 SV=1	DCAF10	65752.2	0.0	70	185	6	4	1	5	4	131L	9.87093e+07	1.08862e+08	8.76087e+07	9.69191e+07	9.19504e+07	1.04064e+08	7.94632e+07	9.21625e+07	8.93333e+07	8.02539e+07	1.22837	1.35543	1.09164	1.20685	1.14434	1.29478	0.990147	1.14726	1.11237	1.0	0.149176	0.203084	0.125195	0.0933243	0.172728	0.271731	0.159452	0.194335	0.133469	0.0
2456	C4AMC7|Q6VEQ5|Q9NQA3	Putative WAS protein family homolog 3 OS=Homo sapiens GN=WASH3P PE=2 SV=2|WAS protein family homolog 2 OS=Homo sapiens GN=WASH2P PE=2 SV=2|WAS protein family homolog 6 OS=Homo sapiens GN=WASH6P PE=1 SV=3	WASH3P|WASH2P|WASH6P	56437.4|57212.9|55121.6	0.0	78	181	4	3	0	4	3	131L	6.88418e+07	7.9204e+07	5.85051e+07	7.25847e+07	6.72205e+07	7.6498e+07	5.85826e+07	7.26587e+07	7.34083e+07	6.57445e+07	1.04711	1.20472	0.889886	1.10404	1.02245	1.16356	0.891064	1.10517	1.11657	1.0	0.265595	0.246567	0.118011	0.165505	0.0638829	0.126371	0.170007	0.217497	0.152968	0.0
2457	Q17R31	Putative deoxyribonuclease TATDN3 OS=Homo sapiens GN=TATDN3 PE=1 SV=1	TATDN3	34438.0	0.0	65	129	5	3	2	3	2	131L	3.11489e+07	3.03548e+07	2.59728e+07	2.93123e+07	3.11715e+07	3.3862e+07	2.47309e+07	3.02685e+07	3.05436e+07	2.60722e+07	1.19472	1.16426	0.996186	1.12428	1.19558	1.29878	0.948553	1.16095	1.1715	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2458	H0YB26|O75131	Copine-3 (Fragment) OS=Homo sapiens GN=CPNE3 PE=1 SV=1|Copine-3 OS=Homo sapiens GN=CPNE3 PE=1 SV=1	CPNE3	34982.2|69426.5	0.000660502	47	47	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2459	Q9UBW8	COP9 signalosome complex subunit 7a OS=Homo sapiens GN=COPS7A PE=1 SV=1	COPS7A	34554.0	0.0	71	267	7	5	0	7	5	131L	4.71953e+08	4.55269e+08	3.62109e+08	4.29261e+08	4.11191e+08	4.81434e+08	3.65365e+08	4.15589e+08	3.87349e+08	3.47367e+08	1.34722	1.303	1.03398	1.23181	1.17842	1.38309	1.04647	1.18835	1.11403	1.0	0.423347	0.415837	0.443616	0.237442	0.379535	0.281317	0.338375	0.381251	0.216516	0.0
2462	Q9NYP9	Protein Mis18-alpha OS=Homo sapiens GN=MIS18A PE=1 SV=1	MIS18A	30711.6	0.0	58	234	8	6	0	8	6	131L	1.99299e+08	1.9267e+08	1.51817e+08	1.8707e+08	1.59001e+08	2.05741e+08	1.65223e+08	1.7511e+08	1.68796e+08	1.38229e+08	1.43998	1.39537	1.10079	1.35582	1.15031	1.48418	1.194	1.26668	1.22117	1.0	0.0962081	0.141555	0.223291	0.11037	0.125296	0.224415	0.155302	0.135037	0.175835	0.0
2463	P38646	Stress-70 protein, mitochondrial OS=Homo sapiens GN=HSPA9 PE=1 SV=2	HSPA9	85836.4	0.0	130	2820	348	45	97	223	44	131L	5.99513e+09	6.8419e+09	5.30793e+09	5.9375e+09	5.42269e+09	5.79308e+09	4.64587e+09	6.17191e+09	5.84598e+09	5.94024e+09	1.01475	1.15196	0.897904	1.00143	0.920891	0.981431	0.786349	1.04342	0.988761	1.0	0.257865	0.128909	0.280273	0.176465	0.257154	0.236892	0.204223	0.286355	0.150471	0.0
2464	P30419	Glycylpeptide N-tetradecanoyltransferase 1 OS=Homo sapiens GN=NMT1 PE=1 SV=2	NMT1	66507.7	0.0	82	372	16	7	6	7	5	131L	8.30693e+07	1.4217e+08	1.38509e+08	1.41748e+08	1.15113e+08	1.61996e+08	1.37218e+08	1.55411e+08	1.41535e+08	1.42243e+08	0.585215	1.00374	0.966285	0.997938	0.816366	1.15158	0.969867	1.09885	0.998617	1.0	0.138791	0.261082	0.357371	0.231483	0.27759	0.547348	0.427756	0.387592	0.376158	0.0
2466	M0QXN5|P37198	Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=1|Nuclear pore glycoprotein p62 OS=Homo sapiens GN=NUP62 PE=1 SV=3	NUP62	49654.5|57747.6	0.0	61	61	1	1	0	1	1	131L	1.61245e+07	1.84634e+07	1.04136e+07	1.18709e+07	1.05604e+07	1.38778e+07	1.20418e+07	1.21212e+07	1.39251e+07	1.53981e+07	1.04717	1.19907	0.676289	0.770932	0.685822	0.901263	0.782027	0.787183	0.904339	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2467	Q9P016	Thymocyte nuclear protein 1 OS=Homo sapiens GN=THYN1 PE=1 SV=1	THYN1	31581.1	0.00236616	37	70	2	2	1	1	1	131L	1.51229e+07	1.57066e+07	1.02566e+07	1.18012e+07	1.00974e+07	1.17291e+07	1.23211e+07	1.43255e+07	1.19039e+07	1.03345e+07	1.46334	1.51982	0.992462	1.14192	0.977057	1.13495	1.19223	1.38618	1.15186	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2468	E5RHF4|Q9P015	39S ribosomal protein L15, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL15 PE=1 SV=1|39S ribosomal protein L15, mitochondrial OS=Homo sapiens GN=MRPL15 PE=1 SV=1	MRPL15	24564.6|38611.6	0.00801548	30	30	1	1	0	1	1	131L	4.76172e+06	4.8089e+06	3.6277e+06	4.18302e+06	3.74317e+06	4.02576e+06	3.30885e+06	3.21818e+06	3.46802e+06	3.35293e+06	1.42017	1.43424	1.08195	1.24757	1.11639	1.20067	0.986855	0.959811	1.03433	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2469	P07738	Bisphosphoglycerate mutase OS=Homo sapiens GN=BPGM PE=1 SV=2	BPGM	33824.2	0.0	55	114	6	3	1	5	3	131L	2.03394e+08	2.06756e+08	1.79608e+08	1.98937e+08	1.9332e+08	2.07466e+08	1.5872e+08	2.04567e+08	1.96129e+08	1.72282e+08	1.18059	1.20188	1.04253	1.15492	1.12212	1.20422	0.921281	1.18783	1.13842	1.0	0.247793	0.199569	0.316314	0.152213	0.32156	0.403432	0.202437	0.356167	0.47723	0.0
