protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
1713	O43314	Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2 OS=Homo sapiens GN=PPIP5K2 PE=1 SV=3	PPIP5K2	163572.0	0.0	95	815	32	16	6	24	15	131L	4.72068e+06	8.26574e+06	1.94248e+07	7.7585e+07	1.62447e+08	2.21268e+08	2.39722e+08	2.58615e+08	2.39235e+08	2.66079e+08	0.0178628	0.0312313	0.0719789	0.291306	0.611041	0.832622	0.898866	0.969998	0.902304	1.0	0.0245475	0.0399991	0.0746519	0.0690918	0.0759181	0.143769	0.103885	0.132545	0.120679	0.0
1714	Q9BW71	HIRA-interacting protein 3 OS=Homo sapiens GN=HIRIP3 PE=1 SV=3	HIRIP3	74866.0	0.0	58	58	4	1	2	2	1	131L	1.79712e+06	1.70968e+06	3.75992e+06	5.17573e+06	8.97343e+06	9.45755e+06	1.21505e+07	1.19964e+07	1.13297e+07	1.28233e+07	0.140145	0.133326	0.293211	0.403621	0.699778	0.737531	0.947534	0.935516	0.883528	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1715	Q9NWQ9	Uncharacterized protein C14orf119 OS=Homo sapiens GN=C14orf119 PE=1 SV=1	C14orf119	17258.7	0.00752245	33	33	1	1	0	1	1	131L	0.0	37420.5	553172.0	725621.0	260600.0	2.00021e+06	3.06118e+06	8.54708e+06	1.00942e+07	9.71061e+06	0.0	0.00385356	0.0569657	0.0747246	0.0268366	0.205982	0.315241	0.880179	1.0395	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1716	P30622	CAP-Gly domain-containing linker protein 1 OS=Homo sapiens GN=CLIP1 PE=1 SV=2	CLIP1	198179.0	0.0	102	1544	55	28	12	40	25	131L	1.05481e+08	8.67275e+07	1.56915e+08	2.59879e+08	3.47897e+08	4.29177e+08	4.36673e+08	4.70043e+08	4.61705e+08	4.77988e+08	0.220513	0.181241	0.328392	0.544106	0.72749	0.897084	0.912994	0.983723	0.964917	1.0	0.0946019	0.0839506	0.0575483	0.0883665	0.104124	0.112371	0.0984662	0.079208	0.100606	0.0
1717	C9J0K6|P30626	Sorcin OS=Homo sapiens GN=SRI PE=1 SV=1|Sorcin OS=Homo sapiens GN=SRI PE=1 SV=1	SRI	19253.6|23322.4	0.0	57	374	24	9	6	18	9	131L	3.25818e+06	7.60692e+06	1.71018e+07	2.89492e+07	8.40139e+07	1.00816e+08	1.18494e+08	1.39279e+08	1.37579e+08	1.29769e+08	0.0242863	0.0584826	0.13027	0.223697	0.643112	0.764825	0.906227	1.06323	1.05327	1.0	0.0414611	0.091189	0.17365	0.271626	0.652187	0.788646	0.974279	0.612602	0.308745	0.0
1718	H0Y339|Q8NHY2	E3 ubiquitin-protein ligase RFWD2 (Fragment) OS=Homo sapiens GN=RFWD2 PE=4 SV=1|E3 ubiquitin-protein ligase RFWD2 OS=Homo sapiens GN=RFWD2 PE=1 SV=1	RFWD2	75368.1|92448.7	0.0230085	23	23	1	1	0	1	1	131L	102378.0	226047.0	740238.0	1.20827e+06	2.92445e+06	4.23558e+06	3.8125e+06	5.50779e+06	5.86495e+06	5.8245e+06	0.0175771	0.0388097	0.12709	0.207446	0.502095	0.727199	0.654562	0.945625	1.00694	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1719	Q9C0I1	Myotubularin-related protein 12 OS=Homo sapiens GN=MTMR12 PE=1 SV=2	MTMR12	100697.0	0.0	57	177	6	4	2	4	4	131L	1.24254e+06	1.51171e+06	2.04485e+07	2.90169e+07	3.80695e+07	4.26903e+07	4.3236e+07	4.31977e+07	4.04224e+07	4.21838e+07	0.0294554	0.0358363	0.484747	0.687868	0.902467	1.01201	1.02494	1.02403	0.958244	1.0	0.0410223	0.0550635	0.23446	0.2703	0.276967	0.193979	0.0851263	0.0355687	0.154359	0.0
1720	B8ZZ77|H7BZ14|Q9H2H8	Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens GN=PPIL3 PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase (Fragment) OS=Homo sapiens GN=PPIL3 PE=1 SV=1|Peptidyl-prolyl cis-trans isomerase-like 3 OS=Homo sapiens GN=PPIL3 PE=1 SV=1	PPIL3	20605.9|23351.0|21121.0	0.0	69	69	1	1	0	1	1	131L	248007.0	152336.0	178841.0	91702.1	437545.0	1.2067e+06	2.07093e+06	5.03194e+06	7.78224e+06	8.12403e+06	0.0305276	0.0187513	0.0220138	0.0112878	0.0538581	0.148534	0.254915	0.61939	0.957929	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1721	O95861	3'(2'),5'-bisphosphate nucleotidase 1 OS=Homo sapiens GN=BPNT1 PE=1 SV=1	BPNT1	38296.6	0.0	94	422	26	7	6	20	7	131L	6.04524e+06	8.40947e+07	1.21818e+08	1.31626e+08	1.42932e+08	1.47857e+08	1.57884e+08	1.43594e+08	1.56832e+08	1.57464e+08	0.0384108	0.534008	0.773938	0.831917	0.906212	0.939178	1.00175	0.909616	0.996129	1.0	0.0392608	0.389462	0.285588	0.284018	0.218943	0.112146	0.167942	0.151025	0.114331	0.0
1722	O95865	N(G),N(G)-dimethylarginine dimethylaminohydrolase 2 OS=Homo sapiens GN=DDAH2 PE=1 SV=1	DDAH2	31514.7	0.0	128	448	17	7	1	15	6	131L	564041.0	3.51769e+06	2.966e+07	6.35222e+07	9.88864e+07	1.02511e+08	1.09755e+08	1.07328e+08	1.14112e+08	1.13904e+08	0.00477287	0.0303764	0.260205	0.557502	0.869584	0.898387	0.962946	0.946283	1.00495	1.0	0.00908559	0.031348	0.0757657	0.0829071	0.0912114	0.116738	0.0878147	0.157516	0.181718	0.0
1723	P62487	DNA-directed RNA polymerase II subunit RPB7 OS=Homo sapiens GN=POLR2G PE=1 SV=1	POLR2G	21744.6	0.0	80	202	10	3	2	8	3	131L	3.09739e+06	2.41279e+07	3.80115e+07	4.13575e+07	4.34878e+07	3.95834e+07	3.99671e+07	3.52076e+07	3.31473e+07	3.6274e+07	0.0838918	0.663502	1.04586	1.1373	1.19405	1.09345	1.09765	0.971309	0.913157	1.0	0.200016	0.359087	0.457554	0.457155	0.483723	0.300704	0.194295	0.226534	0.243302	0.0
1724	Q8WWH5	Probable tRNA pseudouridine synthase 1 OS=Homo sapiens GN=TRUB1 PE=1 SV=1	TRUB1	44389.5	0.0	63	92	3	2	0	3	2	131L	857339.0	1.79178e+06	4.80081e+06	4.05298e+06	9.75153e+06	1.7001e+07	2.51509e+07	2.98841e+07	3.48164e+07	3.59197e+07	0.0238682	0.0498829	0.133654	0.112835	0.271482	0.473306	0.700197	0.831972	0.969285	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1725	P39019	40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2	RPS19	19488.0	0.0	49	159	7	4	2	5	3	131L	8.31434e+06	9.71629e+06	1.38557e+07	2.16451e+07	2.23687e+07	3.13753e+07	2.31421e+07	1.46343e+07	1.29619e+07	9.11358e+06	0.912303	1.06613	1.50883	2.3726	2.45444	3.4427	2.5393	1.60577	1.42226	1.0	2.34196	1.05536	1.419	2.18524	1.91374	3.2192	1.71098	0.747885	0.730846	0.0
1726	Q9BZF3	Oxysterol-binding protein-related protein 6 OS=Homo sapiens GN=OSBPL6 PE=1 SV=1	OSBPL6	121358.0	0.0	45	86	3	2	0	3	2	131L	0.0	0.0	0.0	134165.0	280415.0	1.51872e+06	7.68509e+06	1.60965e+07	2.09195e+07	2.31427e+07	0.0	0.0	0.0	0.0057973	0.0121168	0.0656241	0.332074	0.695531	0.903934	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1727	M0R268|P09012	U1 small nuclear ribonucleoprotein A (Fragment) OS=Homo sapiens GN=SNRPA PE=1 SV=1|U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3	SNRPA	32723.9|36300.8	0.0	104	188	8	4	3	5	4	131L	4.46719e+06	8.04006e+06	1.7427e+07	2.5282e+07	2.94083e+07	2.48381e+07	2.24888e+07	2.10826e+07	2.32591e+07	2.25795e+07	0.197843	0.356078	0.769357	1.12026	1.30243	1.10003	0.995983	0.933859	1.0301	1.0	0.131716	0.200797	0.552034	0.665695	0.298975	0.178653	0.313788	0.293195	0.204187	0.0
1728	D6R9P4|D6RFF8|P46926	Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens GN=GNPDA1 PE=1 SV=1|Glucosamine-6-phosphate isomerase 1 (Fragment) OS=Homo sapiens GN=GNPDA1 PE=1 SV=1|Glucosamine-6-phosphate isomerase 1 OS=Homo sapiens GN=GNPDA1 PE=1 SV=1	GNPDA1	35635.0|37343.9|38547.7	0.0	78	287	15	3	8	5	2	131L	7.05999e+07	9.83005e+07	1.06312e+08	1.09427e+08	1.11189e+08	1.11096e+08	1.20677e+08	1.19791e+08	1.11613e+08	1.05914e+08	0.668027	0.928116	1.00397	1.03317	1.05357	1.04893	1.13939	1.13102	1.05011	1.0	0.657796	0.926153	0.999117	0.58308	0.324405	0.488488	0.191286	0.922369	0.59378	0.0
1729	Q5QPM7|Q5QPM9|Q92530	Proteasome inhibitor PI31 subunit OS=Homo sapiens GN=PSMF1 PE=1 SV=2|Proteasome inhibitor PI31 subunit (Fragment) OS=Homo sapiens GN=PSMF1 PE=1 SV=1|Proteasome inhibitor PI31 subunit OS=Homo sapiens GN=PSMF1 PE=1 SV=2	PSMF1	30943.1|22527.8|31802.4	0.0168514	26	51	11	2	8	3	2	131L	325941.0	2.17691e+06	6.02131e+06	9.98685e+06	1.95108e+07	2.6985e+07	2.4725e+07	2.2557e+07	2.34628e+07	2.72954e+07	0.0119412	0.0797535	0.220598	0.36588	0.714802	0.988627	0.905828	0.8264	0.859588	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1730	Q92538	Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2	GBF1	229680.0	0.0	73	621	28	13	9	19	12	131L	2.63386e+06	6.10959e+06	1.09282e+07	1.80527e+07	1.97954e+07	3.90228e+07	1.22094e+08	2.26335e+08	2.44556e+08	2.51852e+08	0.00949498	0.0235983	0.0427188	0.0715882	0.0786655	0.155104	0.486064	0.898485	0.968472	1.0	0.0323443	0.0493068	0.0680394	0.107845	0.0783508	0.106876	0.0576412	0.100641	0.113587	0.0
1731	Q92539	Phosphatidate phosphatase LPIN2 OS=Homo sapiens GN=LPIN2 PE=1 SV=1	LPIN2	116005.0	0.0211145	24	24	1	1	1	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1732	Q02809	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens GN=PLOD1 PE=1 SV=2	PLOD1	92317.5	0.00212596	39	64	2	2	0	2	2	131L	191454.0	1.07034e+06	2.23532e+06	3.81255e+06	4.22174e+06	5.56483e+06	7.82223e+06	1.11072e+07	1.2617e+07	1.25734e+07	0.0152269	0.0851279	0.177782	0.303224	0.335768	0.442589	0.622128	0.883394	1.00347	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1733	P11277	Spectrin beta chain, erythrocytic OS=Homo sapiens GN=SPTB PE=1 SV=5	SPTB	277650.0	0.0	52	246	8	1	8	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1734	P11274	Breakpoint cluster region protein OS=Homo sapiens GN=BCR PE=1 SV=2	BCR	162319.0	0.0	71	158	5	3	1	4	3	131L	429883.0	2.7899e+06	4.63334e+06	4.81761e+06	6.34156e+06	7.40644e+06	1.04236e+07	2.1327e+07	3.19556e+07	4.09296e+07	0.010503	0.0681635	0.113203	0.117705	0.154938	0.180956	0.254672	0.521066	0.780746	1.0	0.0522794	0.231734	0.267265	0.350264	0.470063	0.470696	0.360213	0.202408	0.167528	0.0
1735	P11279	Lysosome-associated membrane glycoprotein 1 OS=Homo sapiens GN=LAMP1 PE=1 SV=3	LAMP1	49491.9	0.0	61	61	1	1	0	1	1	131L	988003.0	2.2326e+06	3.0537e+06	1.11762e+07	1.27057e+07	6.59638e+06	1.5142e+07	2.32278e+07	2.09904e+07	1.7159e+07	0.0575795	0.130113	0.177965	0.651331	0.740473	0.384428	0.882453	1.35368	1.22329	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1736	Q15717	ELAV-like protein 1 OS=Homo sapiens GN=ELAVL1 PE=1 SV=2	ELAVL1	40365.1	0.0	57	119	3	3	0	3	3	131L	209370.0	2.83856e+06	1.97917e+06	2.09726e+06	3.9169e+06	1.05281e+07	3.01043e+07	2.86145e+07	2.8132e+07	2.47683e+07	0.00845316	0.114604	0.0799075	0.0846753	0.158141	0.425065	1.21544	1.15529	1.13581	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1737	Q9H7X3	Zinc finger protein 696 OS=Homo sapiens GN=ZNF696 PE=2 SV=2	ZNF696	45127.3	0.0	60	155	5	3	2	3	2	131L	241385.0	707814.0	1.67974e+06	2.70056e+06	3.61219e+06	7.18958e+06	9.19955e+06	1.20478e+07	1.26747e+07	1.45797e+07	0.0165562	0.0485479	0.115211	0.185227	0.247754	0.493122	0.630982	0.826338	0.869335	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1738	Q96BW5	Phosphotriesterase-related protein OS=Homo sapiens GN=PTER PE=1 SV=1	PTER	44318.6	0.0	104	462	19	8	0	19	8	131L	3.08472e+07	6.27026e+07	9.57841e+07	1.00935e+08	1.14901e+08	1.16802e+08	1.33314e+08	1.16752e+08	1.24567e+08	1.26146e+08	0.23908	0.493249	0.755222	0.796426	0.90782	0.920672	1.05274	0.92518	0.987081	1.0	0.361816	0.222905	0.311607	0.251147	0.207138	0.225601	0.222661	0.199773	0.142528	0.0
1739	Q96BW1	Uracil phosphoribosyltransferase homolog OS=Homo sapiens GN=UPRT PE=2 SV=1	UPRT	37429.4	0.0	51	81	2	2	0	2	2	131L	244378.0	1.46836e+06	3.37905e+06	4.16254e+06	5.31917e+06	8.11519e+06	1.06577e+07	1.05772e+07	1.04413e+07	1.03121e+07	0.0236982	0.142393	0.327679	0.403657	0.515819	0.78696	1.03352	1.0257	1.01253	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1740	B1APR7|Q99504	Eyes absent homolog 3 OS=Homo sapiens GN=EYA3 PE=1 SV=1|Eyes absent homolog 3 OS=Homo sapiens GN=EYA3 PE=1 SV=3	EYA3	50847.5|69153.4	0.0	86	205	6	4	0	6	4	131L	967886.0	1.92159e+06	4.49599e+06	3.93569e+06	3.91813e+06	5.37072e+06	1.18823e+07	9.15306e+07	1.33198e+08	1.47417e+08	0.00633892	0.0122461	0.0304306	0.0264883	0.0265786	0.0368035	0.0812309	0.618132	0.901182	1.0	0.0227883	0.0373782	0.0798679	0.0848254	0.0613831	0.0619586	0.0934967	0.190598	0.22007	0.0
1741	Q5TAX3	Terminal uridylyltransferase 4 OS=Homo sapiens GN=ZCCHC11 PE=1 SV=3	ZCCHC11	221013.0	0.0	82	247	7	6	2	5	5	131L	894039.0	2.53194e+06	2.16325e+06	4.17998e+06	4.91452e+06	8.58364e+06	2.05543e+07	4.91557e+07	5.99962e+07	6.34724e+07	0.0137979	0.0403653	0.0340817	0.0654208	0.0774277	0.135234	0.32498	0.774442	0.945232	1.0	0.051188	0.0508908	0.0435088	0.0445704	0.0540858	0.0732424	0.140809	0.0549942	0.0929175	0.0
1742	A3KN83	Protein strawberry notch homolog 1 OS=Homo sapiens GN=SBNO1 PE=1 SV=1	SBNO1	180108.0	0.0	88	307	16	6	6	10	6	131L	295854.0	756922.0	2.70962e+06	3.81288e+06	9.47659e+06	3.9849e+07	5.43681e+07	5.72642e+07	6.1915e+07	6.22849e+07	0.00475544	0.0122241	0.0430132	0.0582347	0.152102	0.638435	0.870861	0.917181	0.993652	1.0	0.0121962	0.0283504	0.100064	0.208872	0.404347	0.0886455	0.104301	0.152864	0.0994499	0.0
1743	B5MCW3|H7C127|H7C128|H7C179|Q9H0E9	Bromodomain-containing protein 8 OS=Homo sapiens GN=BRD8 PE=1 SV=1|Bromodomain-containing protein 8 (Fragment) OS=Homo sapiens GN=BRD8 PE=1 SV=1|Bromodomain-containing protein 8 (Fragment) OS=Homo sapiens GN=BRD8 PE=1 SV=1|Bromodomain-containing protein 8 (Fragment) OS=Homo sapiens GN=BRD8 PE=1 SV=1|Bromodomain-containing protein 8 OS=Homo sapiens GN=BRD8 PE=1 SV=2	BRD8	106300.0|108698.0|105032.0|105691.0|150258.0	0.0	68	194	5	4	0	5	4	131L	2.38511e+06	3.75191e+06	7.27769e+06	1.37205e+07	2.12725e+07	3.86668e+07	4.28003e+07	5.45231e+07	5.64998e+07	5.98788e+07	0.0398323	0.0626584	0.12154	0.228593	0.35401	0.64575	0.714782	0.910557	0.943569	1.0	0.0549043	0.0503851	0.108057	0.0541123	0.150115	0.188559	0.224352	0.187701	0.265621	0.0
1744	P29083	General transcription factor IIE subunit 1 OS=Homo sapiens GN=GTF2E1 PE=1 SV=2	GTF2E1	55263.1	0.0	62	228	7	4	3	4	3	131L	1.18206e+06	1.49892e+06	4.22835e+06	2.89236e+06	5.02131e+06	1.06022e+07	3.95813e+07	5.49749e+07	5.63954e+07	6.26125e+07	0.018879	0.0239397	0.067532	0.0461945	0.0801966	0.16933	0.632163	0.878018	0.900706	1.0	0.0341117	0.0367638	0.0780061	0.0470485	0.165411	0.249586	0.174372	0.0788233	0.285691	0.0
1745	P29084	Transcription initiation factor IIE subunit beta OS=Homo sapiens GN=GTF2E2 PE=1 SV=1	GTF2E2	42017.8	0.0	48	137	8	4	1	7	4	131L	102306.0	1.03422e+06	1.45951e+06	1.67433e+06	4.44438e+06	1.32668e+07	8.71092e+07	1.21295e+08	1.13238e+08	1.26768e+08	0.000772648	0.00812811	0.0115378	0.0130621	0.0350592	0.106037	0.687154	0.959287	0.892226	1.0	0.00257867	0.0198665	0.0222373	0.0267563	0.072489	0.138052	0.167299	0.12648	0.120961	0.0
1746	O00391	Sulfhydryl oxidase 1 OS=Homo sapiens GN=QSOX1 PE=1 SV=3	QSOX1	90886.2	0.00110193	41	95	5	3	3	2	2	131L	1.2815e+06	2.92762e+06	3.02984e+06	3.57131e+06	3.43967e+06	3.68432e+06	5.0207e+06	4.3034e+06	4.61163e+06	5.46707e+06	0.234403	0.5355	0.554198	0.653241	0.629161	0.673911	0.918353	0.787148	0.843529	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1747	O00399	Dynactin subunit 6 OS=Homo sapiens GN=DCTN6 PE=1 SV=1	DCTN6	23825.7	0.0	56	81	2	2	0	2	2	131L	348481.0	1.91855e+06	2.69165e+06	3.93499e+06	5.44477e+06	9.54903e+06	1.24164e+07	1.08469e+07	1.07271e+07	1.07895e+07	0.032298	0.177816	0.249468	0.364704	0.504634	0.885026	1.15078	1.00532	0.994213	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1748	O14907	Tax1-binding protein 3 OS=Homo sapiens GN=TAX1BP3 PE=1 SV=2	TAX1BP3	15330.3	0.0	67	94	2	2	0	2	2	131L	629430.0	401302.0	1.79892e+06	1.8618e+06	3.70265e+06	4.36495e+06	6.24293e+06	1.39384e+07	1.56673e+07	1.94549e+07	0.0323534	0.0206273	0.0924666	0.0956986	0.19032	0.224363	0.320893	0.716447	0.805314	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1749	P16885	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2 OS=Homo sapiens GN=PLCG2 PE=1 SV=4	PLCG2	170515.0	0.0101224	31	57	5	1	5	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1750	Q5T7W0	Zinc finger protein 618 OS=Homo sapiens GN=ZNF618 PE=1 SV=1	ZNF618	120808.0	0.0	46	75	3	2	1	2	2	131L	640006.0	2.7156e+06	4.30471e+06	4.72919e+06	7.03545e+06	9.10224e+06	9.06151e+06	1.02095e+07	1.20409e+07	1.55116e+07	0.0412597	0.175069	0.277514	0.30488	0.453559	0.5868	0.584175	0.658181	0.776247	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1751	Q8TDX7	Serine/threonine-protein kinase Nek7 OS=Homo sapiens GN=NEK7 PE=1 SV=1	NEK7	40255.4	0.00283725	37	66	6	1	5	1	1	131L	738087.0	0.0	270880.0	0.0	1.18489e+06	1.41699e+07	3.15092e+07	2.78811e+07	3.09e+07	3.49797e+07	0.0211004	0.0	0.00774391	0.0	0.0338735	0.40509	0.900786	0.797065	0.883369	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1752	Q6P1Q9|Q96IZ6	Methyltransferase-like protein 2B OS=Homo sapiens GN=METTL2B PE=1 SV=3|Methyltransferase-like protein 2A OS=Homo sapiens GN=METTL2A PE=1 SV=5	METTL2B|METTL2A	49410.4|49464.4	0.0	48	88	3	2	1	2	2	131L	440305.0	676277.0	1.43507e+06	2.14497e+06	2.75323e+06	3.04601e+06	6.86391e+06	2.09408e+07	2.61304e+07	2.57767e+07	0.0170815	0.0262359	0.055673	0.0832133	0.106811	0.118169	0.266283	0.812393	1.01372	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1753	Q5VU61	Tropomyosin alpha-3 chain OS=Homo sapiens GN=TPM3 PE=1 SV=2	TPM3	31539.0	0.0	103	1000	58	1	55	2	1	131L	1.13821e+07	2.16908e+07	1.48501e+07	1.43544e+07	1.79873e+07	2.13938e+07	1.72147e+07	1.69107e+07	1.58218e+07	1.88585e+07	0.603556	1.15019	0.787451	0.761165	0.953806	1.13444	0.912834	0.896714	0.838976	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1754	O75436	Vacuolar protein sorting-associated protein 26A OS=Homo sapiens GN=VPS26A PE=1 SV=2	VPS26A	44676.4	0.0	80	393	22	8	5	16	7	131L	1.32166e+06	5.44898e+06	1.33682e+07	3.4573e+07	9.17794e+07	1.41688e+08	1.60514e+08	1.54166e+08	1.54382e+08	1.81029e+08	0.00711515	0.0304938	0.0744281	0.193311	0.513126	0.791933	0.894695	0.857371	0.853301	1.0	0.0120173	0.0419446	0.0757137	0.0977705	0.230331	0.369894	0.318559	0.175519	0.0627961	0.0
1755	G3V0E4|O75439	Mitochondrial-processing peptidase subunit beta OS=Homo sapiens GN=PMPCB PE=1 SV=1|Mitochondrial-processing peptidase subunit beta OS=Homo sapiens GN=PMPCB PE=1 SV=2	PMPCB	59195.8|59426.9	0.0	94	330	13	5	2	11	5	131L	4.00421e+06	7.44848e+06	1.19374e+07	1.44954e+07	3.52478e+07	8.3039e+07	1.11463e+08	1.15803e+08	1.38291e+08	1.15268e+08	0.0346176	0.06689	0.106396	0.12873	0.310745	0.72625	0.967463	1.00015	1.19674	1.0	0.0388871	0.104213	0.18889	0.243099	0.156663	0.316742	0.138056	0.297509	0.393325	0.0
1756	K7EM11|O14908	PDZ domain-containing protein GIPC1 (Fragment) OS=Homo sapiens GN=GIPC1 PE=1 SV=1|PDZ domain-containing protein GIPC1 OS=Homo sapiens GN=GIPC1 PE=1 SV=2	GIPC1	15355.0|40494.8	0.0	56	89	3	2	0	3	2	131L	263665.0	474951.0	2.83696e+06	2.01213e+06	4.83858e+06	8.83058e+06	2.07703e+07	2.38299e+07	3.48407e+07	4.12641e+07	0.00638969	0.01151	0.0687512	0.0487622	0.117259	0.214001	0.503349	0.577496	0.844334	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1757	E9PS74|H0YD64|Q8NBI5	Solute carrier family 43 member 3 (Fragment) OS=Homo sapiens GN=SLC43A3 PE=1 SV=1|Solute carrier family 43 member 3 (Fragment) OS=Homo sapiens GN=SLC43A3 PE=1 SV=1|Solute carrier family 43 member 3 OS=Homo sapiens GN=SLC43A3 PE=1 SV=2	SLC43A3	39636.7|17893.4|59188.4	0.0	48	48	1	1	0	1	1	131L	337365.0	3.21541e+06	2.95509e+06	8.75252e+06	9.94479e+06	2.82984e+07	2.17468e+07	4.44382e+07	4.30833e+07	3.40895e+07	0.00989643	0.0943224	0.0866862	0.256751	0.291726	0.830118	0.637931	1.30357	1.26383	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1758	O75387	Large neutral amino acids transporter small subunit 3 OS=Homo sapiens GN=SLC43A1 PE=2 SV=1	SLC43A1	65958.4	0.0	65	65	1	1	0	1	1	131L	174518.0	869719.0	761349.0	1.67955e+06	2.01524e+06	4.94999e+06	5.36991e+06	6.79555e+06	6.38419e+06	6.98666e+06	0.0249787	0.124483	0.108972	0.240394	0.288441	0.708491	0.768595	0.972646	0.913769	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1759	D6RBT3|O75380	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Homo sapiens GN=NDUFS6 PE=1 SV=1|NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial OS=Homo sapiens GN=NDUFS6 PE=1 SV=1	NDUFS6	20227.5|15419.9	0.00706972	33	33	1	1	0	1	1	131L	7.7656e+06	1.0719e+07	8.20364e+06	8.65257e+06	1.15394e+07	8.16193e+06	2.64616e+06	2.08779e+06	2.57152e+06	2.3135e+06	3.35664	4.63325	3.54598	3.74003	4.98785	3.52795	1.14379	0.902437	1.11153	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1760	Q66K74	Microtubule-associated protein 1S OS=Homo sapiens GN=MAP1S PE=1 SV=2	MAP1S	122049.0	0.0	80	379	10	7	1	9	7	131L	742202.0	2.4957e+06	4.1011e+06	4.72768e+06	8.09115e+06	1.6658e+07	2.46903e+07	3.25791e+07	3.13353e+07	3.28278e+07	0.0205539	0.0758808	0.126039	0.143096	0.244912	0.508597	0.752497	0.991734	0.952488	1.0	0.0636862	0.130206	0.279004	0.277882	0.520389	0.155957	0.20069	0.326588	0.242703	0.0
