protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2235	H7C189|Q13107	Ubiquitin carboxyl-terminal hydrolase (Fragment) OS=Homo sapiens GN=USP4 PE=1 SV=1|Ubiquitin carboxyl-terminal hydrolase 4 OS=Homo sapiens GN=USP4 PE=1 SV=3	USP4	78445.8|123499.0	0.0	65	184	6	2	5	1	1	131L	103275.0	627994.0	804461.0	1.16467e+06	1.73882e+06	2.58091e+06	6.10829e+06	2.1649e+07	4.69889e+07	6.33286e+07	0.00163078	0.00991644	0.012703	0.0183909	0.0274572	0.0407542	0.0964539	0.341851	0.741986	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2236	E7EN86|P52747	Zinc finger protein 143 OS=Homo sapiens GN=ZNF143 PE=1 SV=1|Zinc finger protein 143 OS=Homo sapiens GN=ZNF143 PE=1 SV=2	ZNF143	72887.6|76125.2	0.0	67	178	7	3	3	4	3	131L	9.14971e+06	5.93186e+06	7.67403e+06	1.17428e+07	1.74272e+07	2.59233e+07	3.71214e+07	5.24185e+07	5.26857e+07	6.89777e+07	0.132647	0.0859968	0.111254	0.17024	0.25265	0.375822	0.538165	0.759934	0.763808	1.0	0.0849095	0.0333703	0.0461819	0.0351826	0.0210629	0.08971	0.0997607	0.0652637	0.110848	0.0
2237	O94817	Ubiquitin-like protein ATG12 OS=Homo sapiens GN=ATG12 PE=1 SV=1	ATG12	17967.8	0.00188679	38	98	7	3	2	5	2	131L	1.53968e+06	2.80199e+06	3.84667e+06	1.59087e+07	3.48057e+07	4.93762e+07	5.86444e+07	6.87185e+07	6.2541e+07	9.18629e+07	0.0163117	0.030544	0.041874	0.173179	0.377596	0.537499	0.63839	0.748055	0.680808	1.0	0.029622	0.0457921	0.0604037	0.103685	0.137772	0.119576	0.111769	0.10048	0.0833387	0.0
2238	Q14651	Plastin-1 OS=Homo sapiens GN=PLS1 PE=1 SV=2	PLS1	82295.7	0.0	64	396	30	6	26	4	4	131L	749829.0	2.53301e+06	5.42324e+06	9.06326e+06	1.67433e+07	5.13214e+07	7.32824e+07	7.14398e+07	6.30056e+07	7.44514e+07	0.0100714	0.0340223	0.0728427	0.121734	0.224889	0.689327	0.984299	0.959549	0.846265	1.0	0.0199438	0.130904	0.157549	0.13102	0.291989	0.197581	0.135057	0.110397	0.0283977	0.0
2239	M0QZB7|M0QZB8|M0R205|Q14653	Interferon regulatory factor 3 OS=Homo sapiens GN=IRF3 PE=4 SV=1|Interferon regulatory factor 3 OS=Homo sapiens GN=IRF3 PE=4 SV=1|Interferon regulatory factor 3 (Fragment) OS=Homo sapiens GN=IRF3 PE=4 SV=1|Interferon regulatory factor 3 OS=Homo sapiens GN=IRF3 PE=1 SV=1	IRF3	47420.2|39033.1|34017.6|50740.0	0.0	126	170	3	2	1	2	2	131L	0.0	470968.0	0.0	275205.0	256827.0	1.48758e+06	1.51467e+06	2.33891e+06	1.14726e+06	2.91804e+06	0.0	0.161399	0.0	0.0943116	0.0880136	0.509785	0.519069	0.801534	0.393162	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2240	Q14657	EKC/KEOPS complex subunit LAGE3 OS=Homo sapiens GN=LAGE3 PE=1 SV=2	LAGE3	15366.9	0.0185449	25	69	7	3	6	1	1	131L	0.0	0.0	0.0	142485.0	147687.0	0.0	195193.0	0.0	192525.0	314357.0	0.0	0.0	0.0	0.453257	0.469805	0.0	0.620928	0.0	0.612441	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2241	Q9NY61	Protein AATF OS=Homo sapiens GN=AATF PE=1 SV=1	AATF	73062.4	0.0	71	99	2	2	2	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2242	P11717	Cation-independent mannose-6-phosphate receptor OS=Homo sapiens GN=IGF2R PE=1 SV=3	IGF2R	313926.0	0.0	56	296	8	7	1	7	7	131L	8.54957e+06	1.88002e+07	2.44179e+07	4.15511e+07	3.64774e+07	4.25244e+07	5.47137e+07	4.80764e+07	4.15437e+07	4.96397e+07	0.173538	0.38389	0.497546	0.841774	0.740249	0.85528	1.10682	0.969452	0.83708	1.0	0.183707	0.368096	0.475016	0.750721	0.592252	0.334854	0.386943	0.253173	0.11498	0.0
2243	Q12769	Nuclear pore complex protein Nup160 OS=Homo sapiens GN=NUP160 PE=1 SV=3	NUP160	176042.0	0.0	80	416	17	9	5	12	8	131L	4.8895e+06	1.45676e+07	1.39431e+07	1.39185e+07	2.6311e+07	7.69101e+07	1.37625e+08	1.45259e+08	1.31283e+08	1.82456e+08	0.0258688	0.075857	0.0749193	0.0751953	0.14607	0.421165	0.754883	0.798102	0.721346	1.0	0.0643705	0.260615	0.1603	0.123729	0.232688	0.822815	0.121495	0.0906696	0.109133	0.0
2244	Q12768	WASH complex subunit strumpellin OS=Homo sapiens GN=KIAA0196 PE=1 SV=1	KIAA0196	151155.0	0.0	81	579	22	13	4	18	11	131L	2.56875e+06	5.75508e+06	7.25171e+06	1.0352e+07	1.14211e+07	3.43805e+07	1.16938e+08	1.51725e+08	1.22509e+08	1.51959e+08	0.0164488	0.0373051	0.0470407	0.0667208	0.0742357	0.227613	0.769085	0.993869	0.799027	1.0	0.0330441	0.0782154	0.0700888	0.114237	0.122727	0.295835	1.14998	1.4635	1.13469	0.0
2245	C9JP85|Q16656	Nuclear respiratory factor 1 (Fragment) OS=Homo sapiens GN=NRF1 PE=1 SV=2|Nuclear respiratory factor 1 OS=Homo sapiens GN=NRF1 PE=1 SV=1	NRF1	25024.2|57574.7	0.0	62	62	1	1	0	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2246	Q16658	Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3	FSCN1	61539.9	0.0	121	1612	102	28	17	81	25	131L	3.98587e+07	6.59611e+07	1.23829e+08	4.41902e+08	7.32628e+08	1.08595e+09	1.3248e+09	1.35221e+09	1.15516e+09	1.37909e+09	0.0288175	0.0478348	0.0897689	0.320496	0.530597	0.787696	0.96075	0.980487	0.837201	1.0	0.0152847	0.0268092	0.0377748	0.0473723	0.0824789	0.0599127	0.0653471	0.0583019	0.0470892	0.0
2247	Q9NS87	Kinesin-like protein KIF15 OS=Homo sapiens GN=KIF15 PE=1 SV=1	KIF15	191967.0	0.0	72	556	19	14	2	16	12	131L	1.30024e+07	1.73227e+07	1.87149e+07	1.93516e+07	2.45719e+07	2.75784e+07	5.53384e+07	2.17766e+08	4.17371e+08	5.68827e+08	0.022866	0.030657	0.0332427	0.0345703	0.0435868	0.0496139	0.0978259	0.3831	0.733736	1.0	0.022966	0.0252102	0.0268553	0.0289034	0.0361427	0.0534762	0.0820745	0.0411727	0.0569005	0.0
2248	Q9BX66	Sorbin and SH3 domain-containing protein 1 OS=Homo sapiens GN=SORBS1 PE=1 SV=3	SORBS1	160527.0	0.000274348	48	217	21	6	14	7	6	131L	1.69428e+06	2.4535e+06	4.34364e+06	1.13049e+07	2.36899e+07	4.02374e+07	5.49688e+07	5.51774e+07	5.40464e+07	7.02275e+07	0.0244502	0.0340366	0.0628314	0.160758	0.337367	0.574241	0.7838	0.785695	0.765623	1.0	0.0300037	0.0421148	0.0706201	0.120538	0.0469892	0.112953	0.119279	0.160244	0.174744	0.0
2249	Q8NA75	DDB1- and CUL4-associated factor 4-like protein 2 OS=Homo sapiens GN=DCAF4L2 PE=1 SV=1	DCAF4L2	47439.4	0.0	63	63	1	1	0	1	1	131L	619345.0	718873.0	1.66005e+06	3.0857e+06	5.35369e+06	7.73404e+06	9.79055e+06	9.29256e+06	8.8247e+06	1.19195e+07	0.0519605	0.0603105	0.139271	0.258877	0.449152	0.648854	0.821387	0.779607	0.740356	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2250	Q15233	Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4	NONO	60498.7	0.0	68	339	12	8	4	7	6	131L	7.81613e+06	1.24227e+07	1.14937e+07	1.38087e+07	1.80894e+07	2.62999e+07	6.16978e+07	1.62122e+08	1.75857e+08	2.3515e+08	0.0326119	0.0523784	0.0486963	0.0586298	0.076927	0.112001	0.261383	0.689443	0.747582	1.0	0.0289766	0.0370961	0.0422309	0.0362552	0.0358539	0.0596373	0.0699012	0.0812143	0.0366238	0.0
2251	Q5SY74|Q5SY76|Q96IY1	Kinetochore-associated protein NSL1 homolog OS=Homo sapiens GN=NSL1 PE=1 SV=1|Kinetochore-associated protein NSL1 homolog OS=Homo sapiens GN=NSL1 PE=4 SV=1|Kinetochore-associated protein NSL1 homolog OS=Homo sapiens GN=NSL1 PE=1 SV=3	NSL1	22534.0|10798.3|38040.6	0.000511902	44	44	1	1	0	1	1	131L	658473.0	1.13579e+06	1.39982e+06	1.30696e+06	3.47325e+06	7.90346e+06	2.67607e+07	2.90326e+07	2.89422e+07	4.58829e+07	0.0143512	0.024754	0.0305086	0.0284846	0.0756981	0.172253	0.583239	0.632755	0.630784	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2252	Q13686	Alkylated DNA repair protein alkB homolog 1 OS=Homo sapiens GN=ALKBH1 PE=1 SV=2	ALKBH1	49244.6	0.0	49	49	1	1	0	1	1	131L	114459.0	533825.0	706401.0	684282.0	339896.0	1.04389e+06	2.153e+06	3.06119e+06	3.57259e+06	3.21708e+06	0.0355786	0.165935	0.219578	0.212702	0.105653	0.324483	0.669239	0.95154	1.11051	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2253	P13716	Delta-aminolevulinic acid dehydratase OS=Homo sapiens GN=ALAD PE=1 SV=1	ALAD	39477.5	0.0	72	191	5	4	0	5	4	131L	2.38084e+07	2.57261e+07	1.76518e+07	2.67607e+07	2.56556e+07	2.60803e+07	2.79956e+07	3.25831e+07	2.78762e+07	3.10862e+07	0.765881	0.827571	0.568679	0.841561	0.825304	0.838784	0.901834	1.04815	0.896789	1.0	0.253081	0.295085	0.319322	0.559914	0.443189	0.191404	0.129324	0.123107	0.0952455	0.0
2254	Q5JTZ9	Alanine--tRNA ligase, mitochondrial OS=Homo sapiens GN=AARS2 PE=1 SV=1	AARS2	113570.0	0.0	89	284	9	5	2	7	4	131L	4.21137e+06	5.98277e+06	8.42893e+06	1.29437e+07	1.65857e+07	4.35631e+07	1.00701e+08	1.12071e+08	1.26595e+08	1.1861e+08	0.034569	0.0487951	0.0704269	0.109128	0.143053	0.368843	0.849459	0.946591	1.06475	1.0	0.132508	0.182443	0.167678	0.243862	0.195721	0.16664	0.146206	0.0892202	0.157466	0.0
2255	Q8N371	Lysine-specific demethylase 8 OS=Homo sapiens GN=KDM8 PE=1 SV=1	KDM8	52679.7	0.0	54	286	7	7	0	7	7	131L	4.07548e+06	7.3002e+06	1.10735e+07	2.58229e+07	5.56471e+07	8.26694e+07	1.02789e+08	9.76483e+07	7.96736e+07	9.50177e+07	0.0428378	0.0769422	0.117728	0.272995	0.587353	0.868703	1.07795	1.02769	0.837645	1.0	0.076976	0.0905987	0.108434	0.140231	0.199483	0.111173	0.239007	0.197712	0.144822	0.0
2256	Q96CB9	5-methylcytosine rRNA methyltransferase NSUN4 OS=Homo sapiens GN=NSUN4 PE=1 SV=2	NSUN4	47297.9	0.000262881	45	45	1	1	0	1	1	131L	267963.0	1.06583e+06	2.87142e+06	2.03443e+06	2.70884e+06	4.73324e+06	5.07763e+06	5.02772e+06	4.6803e+06	6.57049e+06	0.0407828	0.162214	0.437018	0.309631	0.412273	0.720378	0.772793	0.765196	0.712321	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2257	Q9UL46	Proteasome activator complex subunit 2 OS=Homo sapiens GN=PSME2 PE=1 SV=4	PSME2	32597.0	0.0	75	280	16	7	2	13	6	131L	7.03961e+06	1.02935e+07	1.83345e+07	3.21973e+07	1.11516e+08	1.61654e+08	1.72726e+08	1.68105e+08	1.3443e+08	1.6584e+08	0.0408964	0.0618768	0.111091	0.192743	0.672092	0.974772	1.04163	1.01436	0.810119	1.0	0.104847	0.0878005	0.147922	0.170918	0.0516383	0.115714	0.133069	0.667067	0.598907	0.0
2258	H3BNE3|H3BR42|H3BST1|Q9UL45	Biogenesis of lysosome-related organelles complex 1 subunit 6 (Fragment) OS=Homo sapiens GN=BLOC1S6 PE=4 SV=1|Biogenesis of lysosome-related organelles complex 1 subunit 6 OS=Homo sapiens GN=BLOC1S6 PE=3 SV=1|Biogenesis of lysosome-related organelles complex 1 subunit 6 OS=Homo sapiens GN=BLOC1S6 PE=3 SV=1|Biogenesis of lysosome-related organelles complex 1 subunit 6 OS=Homo sapiens GN=BLOC1S6 PE=1 SV=1	BLOC1S6	17769.1|19161.8|24491.6|23741.1	0.0	68	123	4	3	2	2	2	131L	1.24182e+06	1.90626e+06	4.29572e+06	9.72002e+06	1.34441e+07	1.85084e+07	2.32926e+07	2.82288e+07	2.3843e+07	3.0245e+07	0.0410587	0.063027	0.142031	0.321376	0.444507	0.611948	0.770128	0.933335	0.788326	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2259	B7Z6B6|B7Z6Q2|D6RJ07|Q9UL40	Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1|Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1|Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1|Zinc finger protein 346 OS=Homo sapiens GN=ZNF346 PE=1 SV=1	ZNF346	17215.0|17790.4|42583.9|40642.8	0.00026688	46	46	1	1	0	1	1	131L	0.0	293019.0	191188.0	913696.0	1.08725e+06	2.12832e+06	2.49764e+06	2.68398e+06	3.30615e+06	5.22891e+06	0.0	0.0560382	0.0365636	0.174739	0.207931	0.40703	0.477659	0.513295	0.632282	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2260	Q969Z0	Protein TBRG4 OS=Homo sapiens GN=TBRG4 PE=1 SV=1	TBRG4	79857.8	0.0	76	426	17	8	2	15	8	131L	6.11601e+06	1.04997e+07	1.15394e+07	1.72329e+07	2.57526e+07	5.86694e+07	2.99403e+08	5.15228e+08	6.57792e+08	5.95771e+08	0.00999193	0.0171632	0.0188042	0.027952	0.0425633	0.0979445	0.50222	0.864769	1.10324	1.0	0.0190921	0.029376	0.0329817	0.0455969	0.0550438	0.0900298	0.0811344	0.0691954	0.0845033	0.0
2261	A6NFX8|Q9UKK9	ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1|ADP-sugar pyrophosphatase OS=Homo sapiens GN=NUDT5 PE=1 SV=1	NUDT5	30060.1|28034.8	0.0	84	641	26	7	8	18	7	131L	1.27136e+08	1.42304e+08	9.94437e+07	1.34382e+08	1.14807e+08	1.43683e+08	1.39326e+08	1.60907e+08	1.3873e+08	1.94883e+08	0.660108	0.744049	0.517941	0.708083	0.600549	0.754285	0.737504	0.833145	0.71752	1.0	0.800655	0.818346	0.435986	0.722922	0.585368	0.609297	0.663696	0.447181	0.236539	0.0
2262	Q9Y259	Choline/ethanolamine kinase OS=Homo sapiens GN=CHKB PE=1 SV=3	CHKB	48792.9	0.0232979	23	23	1	1	0	1	1	131L	1.3231e+06	3.42108e+06	3.61051e+06	6.61842e+06	7.62081e+06	9.15818e+06	1.05132e+07	1.0731e+07	7.91874e+06	1.03536e+07	0.127792	0.330424	0.348721	0.639239	0.736056	0.884542	1.01542	1.03645	0.76483	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2263	C9JEH7|P22090	40S ribosomal protein S4, Y isoform 1 (Fragment) OS=Homo sapiens GN=RPS4Y1 PE=1 SV=1|40S ribosomal protein S4, Y isoform 1 OS=Homo sapiens GN=RPS4Y1 PE=1 SV=2	RPS4Y1	35551.3|35623.4	0.00189888	38	103	6	1	6	0	0	131L	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2264	C9JBT1|Q8N3F0	Maturin (Fragment) OS=Homo sapiens GN=MTURN PE=4 SV=1|Maturin OS=Homo sapiens GN=MTURN PE=2 SV=2	MTURN	9911.17|16346.7	0.000987898	41	41	1	1	0	1	1	131L	1.03023e+06	1.75513e+06	2.35401e+06	4.08788e+06	4.60839e+06	5.08845e+06	5.34819e+06	7.56024e+06	6.62199e+06	6.4142e+06	0.160618	0.273632	0.367	0.637318	0.718467	0.793311	0.833806	1.17867	1.0324	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2265	P35527	Keratin, type I cytoskeletal 9 OS=Homo sapiens GN=KRT9 PE=1 SV=3	KRT9	68213.1	0.0	123	500	25	8	2	18	7	131L	1.081e+08	1.4251e+08	5.6992e+07	6.51723e+07	1.46485e+08	1.23435e+08	1.23301e+08	9.998e+07	4.67223e+08	2.05565e+08	0.536453	0.703804	0.283081	0.320477	0.725747	0.609276	0.600761	0.486773	2.27454	1.0	0.3169	0.419229	0.206192	0.265939	0.449901	0.433532	0.144462	0.147476	0.503457	0.0
2266	P35520	Cystathionine beta-synthase OS=Homo sapiens GN=CBS PE=1 SV=2	CBS	69654.4	0.0	116	1126	67	19	24	43	18	131L	1.84572e+07	3.15782e+07	2.52097e+08	6.09209e+08	6.2279e+08	7.55962e+08	8.12169e+08	8.17807e+08	6.53703e+08	8.00953e+08	0.0230333	0.0398542	0.316025	0.759492	0.775776	0.943052	1.01644	1.01981	0.817769	1.0	0.0237085	0.0353497	0.0771613	0.173769	0.209346	0.091853	0.145092	0.122278	0.099781	0.0
2267	A1L188	Uncharacterized protein C17orf89 OS=Homo sapiens GN=C17orf89 PE=2 SV=1	C17orf89	8723.43	0.000515996	44	44	2	1	0	2	1	131L	2.73984e+06	3.38016e+06	4.35172e+06	4.67171e+06	4.41923e+06	5.73399e+06	6.09817e+06	5.56293e+06	5.15969e+06	5.26313e+06	0.520573	0.642234	0.826831	0.88763	0.839659	1.08946	1.15866	1.05696	0.980346	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2268	O75351	Vacuolar protein sorting-associated protein 4B OS=Homo sapiens GN=VPS4B PE=1 SV=2	VPS4B	59067.4	0.0	74	383	17	4	10	7	4	131L	5.16518e+06	7.62981e+06	9.37281e+06	9.0248e+06	1.28112e+07	6.95487e+07	1.2094e+08	1.3121e+08	1.03351e+08	1.26135e+08	0.0408381	0.0616902	0.0753211	0.0723702	0.101904	0.552231	0.959949	1.04166	0.82212	1.0	0.0462825	0.0685437	0.0923124	0.0966506	0.0941597	0.104272	0.144166	0.160374	0.101344	0.0
2269	P26583	High mobility group protein B2 OS=Homo sapiens GN=HMGB2 PE=1 SV=2	HMGB2	33356.3	0.0	91	496	46	8	29	12	8	131L	4.17596e+07	5.90865e+07	5.5103e+07	8.51003e+07	9.42704e+07	1.35823e+08	1.5802e+08	1.71833e+08	1.45414e+08	1.67918e+08	0.244655	0.350869	0.325098	0.50493	0.562156	0.806483	0.939689	1.02074	0.866032	1.0	0.197526	0.208567	0.164925	0.282853	0.180885	0.266065	0.271657	0.219139	0.0976761	0.0
2270	C9JWV4|H7C0G7|Q9H9Q4	Non-homologous end-joining factor 1 (Fragment) OS=Homo sapiens GN=NHEJ1 PE=4 SV=1|Non-homologous end-joining factor 1 (Fragment) OS=Homo sapiens GN=NHEJ1 PE=4 SV=1|Non-homologous end-joining factor 1 OS=Homo sapiens GN=NHEJ1 PE=1 SV=1	NHEJ1	28333.8|27598.3|37152.5	0.0	76	117	2	2	0	2	2	131L	419669.0	928631.0	1.15814e+06	3.91804e+06	5.14819e+06	5.96042e+06	6.82285e+06	6.73858e+06	6.48975e+06	6.6106e+06	0.0634843	0.140476	0.175195	0.592691	0.778778	0.901646	1.03211	1.01936	0.981719	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2271	J3KQ34|J3QT73|Q9H9Q2	COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1|COP9 signalosome complex subunit 7b (Fragment) OS=Homo sapiens GN=COPS7B PE=1 SV=1|COP9 signalosome complex subunit 7b OS=Homo sapiens GN=COPS7B PE=1 SV=1	COPS7B	30588.6|22398.9|34242.6	0.0	78	187	14	4	1	13	4	131L	8.58128e+06	1.10574e+07	1.19826e+07	9.21238e+07	1.66881e+08	2.19763e+08	2.52736e+08	2.21286e+08	1.7354e+08	2.16709e+08	0.0396681	0.0506358	0.0543193	0.42596	0.771124	1.01801	1.16992	1.02284	0.801009	1.0	0.0624251	0.0777035	0.0864939	0.130055	0.205779	0.249037	0.346413	0.137227	0.0580832	0.0
2272	Q8IWJ2	GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens GN=GCC2 PE=1 SV=4	GCC2	240642.0	0.0	84	899	26	18	5	21	18	131L	2.15971e+07	1.84988e+07	3.10954e+07	3.91925e+07	5.18608e+07	7.7109e+07	2.06124e+08	4.73678e+08	6.36688e+08	8.06139e+08	0.0267457	0.0227409	0.0389602	0.0489188	0.0645774	0.0960665	0.255905	0.588103	0.788935	1.0	0.0163862	0.0174909	0.0289241	0.0313071	0.036486	0.0393092	0.0434054	0.0526646	0.0593824	0.0
2273	Q9HCE0	Ectopic P granules protein 5 homolog OS=Homo sapiens GN=EPG5 PE=2 SV=2	EPG5	326596.0	0.0	72	229	4	4	0	4	4	131L	1.10469e+06	1.99373e+06	3.73282e+06	3.83095e+06	3.03766e+06	5.71247e+06	2.85805e+07	3.15144e+07	2.93769e+07	3.67434e+07	0.0300651	0.0542608	0.101591	0.104262	0.0826721	0.155469	0.777841	0.85769	0.799516	1.0	0.034583	0.0455636	0.23314	0.347166	0.346761	0.511944	0.151067	0.222635	0.210935	0.0
2274	Q9HCE1	Putative helicase MOV-10 OS=Homo sapiens GN=MOV10 PE=1 SV=2	MOV10	127574.0	0.0	89	306	10	7	4	6	5	131L	1.5692e+06	3.74274e+06	5.5064e+06	1.71935e+07	3.88725e+07	6.29942e+07	7.47166e+07	6.01183e+07	5.53439e+07	6.84794e+07	0.0246772	0.0550464	0.0809049	0.250762	0.566884	0.91963	1.0857	0.879387	0.811067	1.0	0.088003	0.0885862	0.138848	0.0897259	0.100699	0.317355	0.4549	0.114013	0.247089	0.0
2275	E9PL10|Q96K17	Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1|Transcription factor BTF3 homolog 4 OS=Homo sapiens GN=BTF3L4 PE=1 SV=1	BTF3L4	19665.2|21155.8	0.000974659	40	142	7	3	3	4	3	131L	2.3002e+07	3.12306e+07	1.77722e+07	1.78296e+07	1.78638e+07	2.90618e+07	3.69718e+07	4.18221e+07	3.46288e+07	3.77522e+07	0.609289	0.827252	0.470759	0.47228	0.473186	0.777857	0.979326	1.1078	0.917265	1.0	0.396453	0.46789	0.34994	0.218947	0.284529	0.471391	0.368704	0.254962	0.0957273	0.0
2276	B7Z4B8|M0R3F1|Q9BUJ2	Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1|Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Fragment) OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=1|Heterogeneous nuclear ribonucleoprotein U-like protein 1 OS=Homo sapiens GN=HNRNPUL1 PE=1 SV=2	HNRNPUL1	94430.4|79352.2|104499.0	0.0	69	231	9	5	0	8	5	131L	4.58804e+06	1.01818e+07	1.01915e+07	1.27677e+07	1.63149e+07	2.341e+07	1.31073e+08	2.01861e+08	1.69562e+08	2.05801e+08	0.021772	0.0490136	0.0489246	0.0619279	0.0771269	0.112613	0.63462	0.980807	0.824317	1.0	0.0298824	0.113172	0.10703	0.133226	0.107107	0.135993	0.160021	0.0878662	0.0799375	0.0
2277	P07195	L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2	LDHB	42858.5	0.0	97	1307	193	20	74	115	19	131L	6.49825e+08	1.32579e+09	1.19033e+09	1.59892e+09	1.35446e+09	1.55028e+09	1.70085e+09	1.67123e+09	1.28424e+09	1.56565e+09	0.416637	0.846543	0.759378	1.02022	0.864706	0.988669	1.08321	1.06661	0.820758	1.0	0.436835	0.896083	0.102228	0.124202	0.10585	0.0873742	0.10604	0.065806	0.0427831	0.0
2278	Q9NW08	DNA-directed RNA polymerase III subunit RPC2 OS=Homo sapiens GN=POLR3B PE=1 SV=2	POLR3B	147575.0	0.0	62	496	14	11	1	13	10	131L	2.55174e+06	5.43778e+06	6.41251e+06	8.90087e+06	1.48206e+07	2.85151e+07	1.07183e+08	1.58546e+08	1.37374e+08	2.05909e+08	0.0122242	0.026698	0.031148	0.0441301	0.0729601	0.139114	0.52216	0.770414	0.667403	1.0	0.0231381	0.0264831	0.026851	0.0421473	0.0577508	0.0473542	0.0821789	0.0581501	0.0420434	0.0
2279	P04183	Thymidine kinase, cytosolic OS=Homo sapiens GN=TK1 PE=1 SV=2	TK1	29745.8	0.0	84	586	37	1	31	1	1	131L	1.63418e+07	1.77972e+07	1.60451e+07	2.18579e+07	1.97335e+07	2.73896e+07	3.62939e+07	3.15839e+07	2.40743e+07	2.95614e+07	0.552806	0.602041	0.542772	0.739406	0.667543	0.92653	1.22774	1.06842	0.814381	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2280	P04181	Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1	OAT	55262.9	0.0	115	751	32	12	2	30	12	131L	1.69391e+07	3.5431e+07	4.11462e+07	1.15212e+08	3.10779e+08	4.61013e+08	4.97808e+08	3.95695e+08	4.03635e+08	3.85904e+08	0.0434187	0.0900494	0.105599	0.297195	0.804524	1.19518	1.28879	1.02534	1.04674	1.0	0.0399893	0.0926097	0.0990067	0.138437	0.1935	0.229575	0.216707	0.124135	0.133447	0.0
2281	Q9BXS6	Nucleolar and spindle-associated protein 1 OS=Homo sapiens GN=NUSAP1 PE=1 SV=1	NUSAP1	61967.8	0.0	57	139	4	3	0	4	3	131L	3.28153e+06	5.06874e+06	5.12024e+06	1.2103e+07	1.35311e+07	2.58786e+07	6.25258e+07	7.84947e+07	6.44208e+07	8.02247e+07	0.0409042	0.0631819	0.0638238	0.150864	0.168665	0.322577	0.779383	0.978436	0.803005	1.0	0.0627444	0.0360139	0.0548287	0.0265104	0.0420437	0.0944661	0.123961	0.128417	0.110878	0.0
