protein_group_no	protein_id	description	gene_name	mw	protein_fdr	max_score	total_score	ssm	upm	fqssm	qssm	qupm	reference_label	signal_sum_126	signal_sum_127L	signal_sum_127H	signal_sum_128L	signal_sum_128H	signal_sum_129L	signal_sum_129H	signal_sum_130L	signal_sum_130H	signal_sum_131L	rel_fc_126	rel_fc_127L	rel_fc_127H	rel_fc_128L	rel_fc_128H	rel_fc_129L	rel_fc_129H	rel_fc_130L	rel_fc_130H	rel_fc_131L	delta_conf_126	delta_conf_127L	delta_conf_127H	delta_conf_128L	delta_conf_128H	delta_conf_129L	delta_conf_129H	delta_conf_130L	delta_conf_130H	delta_conf_131L
2114	F5H5R8	Arylamine N-acetyltransferase 1 OS=Homo sapiens GN=NAT1 PE=1 SV=1	NAT1	45917.4	0.0	71	147	3	3	1	2	2	131L	570582.0	887189.0	1.06849e+06	1.70802e+06	5.1734e+06	6.30944e+06	3.81875e+07	8.53884e+07	9.26724e+07	9.23888e+07	0.00617587	0.00960277	0.0115651	0.0184873	0.055996	0.0682923	0.413335	0.924229	1.00307	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2115	Q5R372	Rab GTPase-activating protein 1-like OS=Homo sapiens GN=RABGAP1L PE=1 SV=1	RABGAP1L	105741.0	0.0	93	164	2	2	1	1	1	131L	185433.0	363258.0	1.17781e+06	2.70065e+06	3.29514e+06	1.04054e+07	1.73497e+07	2.2518e+07	1.8187e+07	1.87304e+07	0.00990013	0.019394	0.0628822	0.144185	0.175925	0.555537	0.926283	1.20222	0.97099	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2116	Q9NRS6	Sorting nexin-15 OS=Homo sapiens GN=SNX15 PE=1 SV=1	SNX15	41991.2	0.000544218	50	78	2	2	0	2	2	131L	2.40154e+06	2.2812e+06	8.69341e+06	6.20079e+06	1.11004e+07	7.19942e+06	1.72227e+07	9.32245e+07	1.37406e+08	1.41624e+08	0.0169571	0.0161074	0.0613837	0.0437834	0.0783791	0.0508347	0.121609	0.658252	0.970214	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2117	H3BRJ5|H7C4K6|Q9P2H3	Uncharacterized protein OS=Homo sapiens PE=4 SV=1|Intraflagellar transport protein 80 homolog (Fragment) OS=Homo sapiens GN=IFT80 PE=4 SV=1|Intraflagellar transport protein 80 homolog OS=Homo sapiens GN=IFT80 PE=1 SV=3	NA|IFT80	126366.0|15239.2|102184.0	0.0	59	59	1	1	0	1	1	131L	0.0	0.0	0.0	0.0	0.0	48034.0	228453.0	805637.0	730694.0	912721.0	0.0	0.0	0.0	0.0	0.0	0.0526273	0.250298	0.882676	0.800566	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2118	O76070	Gamma-synuclein OS=Homo sapiens GN=SNCG PE=1 SV=2	SNCG	16760.2	0.0	85	461	18	9	2	16	8	131L	2.13804e+08	2.51377e+08	2.25524e+08	2.85273e+08	3.52061e+08	3.51693e+08	3.59657e+08	4.72013e+08	4.56624e+08	3.81713e+08	0.566688	0.656791	0.597782	0.752529	0.920476	0.923979	0.942192	1.23443	1.19459	1.0	0.309725	0.196203	0.219886	0.251601	0.104942	0.183929	0.0898384	0.188	0.231956	0.0
2119	P14649	Myosin light chain 6B OS=Homo sapiens GN=MYL6B PE=1 SV=1	MYL6B	27676.2	0.0	85	206	12	1	11	1	1	131L	6.98676e+06	9.72975e+06	1.1697e+07	1.35057e+07	1.42882e+07	2.1254e+07	2.29845e+07	3.32189e+07	3.61345e+07	3.23117e+07	0.21623	0.301122	0.362005	0.417981	0.442198	0.657781	0.711337	1.02808	1.11831	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2120	Q5T8I3	Protein FAM102B OS=Homo sapiens GN=FAM102B PE=1 SV=2	FAM102B	46327.3	0.0	81	195	5	4	1	4	3	131L	2.61676e+06	6.88401e+06	8.21783e+06	1.4643e+07	1.47412e+07	5.2965e+07	8.88721e+07	1.45269e+08	1.40054e+08	1.32312e+08	0.0197772	0.0520285	0.0621094	0.11067	0.111413	0.400303	0.671685	1.09792	1.05851	1.0	0.0223161	0.0272359	0.0389077	0.125712	0.060955	0.157609	0.0960593	0.20767	0.189903	0.0
2121	Q96RL1	BRCA1-A complex subunit RAP80 OS=Homo sapiens GN=UIMC1 PE=1 SV=2	UIMC1	94396.0	0.00753336	32	32	2	1	0	2	1	131L	4.12801e+06	2.4347e+06	7.72648e+06	9.35103e+06	1.13586e+07	1.11491e+07	1.48042e+07	1.63319e+07	2.33748e+07	1.42702e+07	0.289275	0.170615	0.541443	0.655284	0.795965	0.781288	1.03743	1.14448	1.63802	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2122	Q96RL7	Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A PE=1 SV=2	VPS13A	419163.0	0.000783699	47	105	3	3	0	3	3	131L	1.38182e+06	1.10458e+06	5.66717e+06	1.27989e+07	1.64904e+07	1.53343e+07	1.43294e+07	1.90307e+07	2.03598e+07	1.71529e+07	0.0805591	0.064396	0.330391	0.746162	0.961373	0.893974	0.83539	1.10947	1.18696	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2123	Q5T6W5	Heterogeneous nuclear ribonucleoprotein K OS=Homo sapiens GN=HNRNPK PE=1 SV=1	HNRNPK	52339.0	0.0	111	522	31	1	23	2	1	131L	421845.0	2.59748e+06	4.77115e+06	9.65094e+06	1.43945e+07	2.49743e+07	2.42104e+07	2.6126e+07	2.62896e+07	2.41659e+07	0.0174562	0.107485	0.197433	0.399361	0.595651	1.03345	1.00184	1.08111	1.08788	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2124	Q9HD40	O-phosphoseryl-tRNA(Sec) selenium transferase OS=Homo sapiens GN=SEPSECS PE=1 SV=2	SEPSECS	63306.6	0.00167866	41	165	7	4	1	6	4	131L	3.00254e+07	4.1592e+07	4.69252e+07	5.74989e+07	5.22193e+07	5.26535e+07	5.6301e+07	6.13341e+07	5.38463e+07	4.99535e+07	0.58792	0.823956	0.933219	1.14108	1.04536	1.04823	1.129	1.22782	1.07776	1.0	0.598242	0.908066	0.765311	0.927283	0.642118	0.568666	0.314621	0.253123	0.158859	0.0
2125	F5H875|F8VUA2|Q9HD42	Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=2|Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=1|Charged multivesicular body protein 1a OS=Homo sapiens GN=CHMP1A PE=1 SV=1	CHMP1A	15679.1|24272.3|26100.3	0.000999001	44	182	6	5	0	6	5	131L	2.88523e+07	3.4312e+07	7.13584e+07	1.28821e+08	2.06641e+08	2.45739e+08	2.5301e+08	2.51881e+08	2.50528e+08	2.31495e+08	0.124517	0.148576	0.30825	0.557064	0.891532	1.05782	1.09294	1.08602	1.0825	1.0	0.100754	0.0898438	0.12598	0.223068	0.254518	0.267838	0.198609	0.103938	0.0867494	0.0
2126	Q8NI27	THO complex subunit 2 OS=Homo sapiens GN=THOC2 PE=1 SV=2	THOC2	227395.0	0.00103896	47	244	13	7	8	5	5	131L	3.37721e+06	5.41418e+06	7.18542e+06	9.18183e+06	1.35352e+07	4.3701e+07	6.65029e+07	7.83848e+07	8.34556e+07	8.67084e+07	0.038949	0.0624412	0.0828687	0.106334	0.1561	0.503999	0.768953	0.904004	0.969995	1.0	0.0268385	0.0495278	0.0708372	0.0821643	0.160572	0.122892	0.193384	0.323838	0.258676	0.0
2127	O14737	Programmed cell death protein 5 OS=Homo sapiens GN=PDCD5 PE=1 SV=3	PDCD5	16797.1	0.0	80	275	8	5	1	5	2	131L	8.16539e+07	4.81115e+07	4.64056e+07	7.24248e+07	6.85122e+07	9.19679e+07	7.20625e+07	8.27824e+07	7.613e+07	7.33621e+07	1.11303	0.655808	0.630818	0.980618	0.933839	1.24896	0.981608	1.12275	1.03747	1.0	0.491739	0.289408	0.210008	0.391684	0.274094	0.490368	0.231875	0.199169	0.155435	0.0
2128	B4E1Q4|O14730	Serine/threonine-protein kinase RIO3 OS=Homo sapiens GN=RIOK3 PE=1 SV=1|Serine/threonine-protein kinase RIO3 OS=Homo sapiens GN=RIOK3 PE=1 SV=2	RIOK3	68206.1|69823.8	0.00060024	55	235	10	5	4	6	5	131L	4.1882e+06	9.09201e+06	2.9028e+07	6.73018e+07	7.74692e+07	8.74239e+07	1.03449e+08	1.36778e+08	1.35023e+08	1.15419e+08	0.0362869	0.0789897	0.24699	0.575982	0.671199	0.754321	0.89629	1.18506	1.16985	1.0	0.062897	0.0282134	0.14211	0.369242	0.167077	0.275452	0.167542	0.204323	0.219597	0.0
2129	O14733	Dual specificity mitogen-activated protein kinase kinase 7 OS=Homo sapiens GN=MAP2K7 PE=1 SV=2	MAP2K7	55702.2	0.000592593	54	126	5	3	0	5	3	131L	6.57688e+06	1.41514e+07	1.6442e+07	2.23379e+07	3.51017e+07	7.48654e+07	1.12897e+08	1.63072e+08	1.57295e+08	1.43716e+08	0.0457629	0.0984677	0.114406	0.15573	0.244243	0.520925	0.785643	1.13468	1.09448	1.0	0.0721349	0.152818	0.139535	0.182448	0.210143	0.0997438	0.0691207	0.108724	0.0480112	0.0
2130	P62081	40S ribosomal protein S7 OS=Homo sapiens GN=RPS7 PE=1 SV=1	RPS7	27613.2	0.0	93	298	10	6	2	8	5	131L	8.11227e+06	1.07974e+07	3.95976e+07	1.70177e+08	5.91179e+07	1.15151e+08	7.99706e+07	9.78442e+07	9.28671e+07	9.08893e+07	0.0886154	0.118269	0.434612	1.85352	0.64915	1.26112	0.879201	1.07495	1.02292	1.0	0.0346236	0.0544916	0.231121	1.16159	0.236423	0.501764	0.188289	0.189411	0.23228	0.0
2131	Q66GS9	Centrosomal protein of 135 kDa OS=Homo sapiens GN=CEP135 PE=1 SV=2	CEP135	158156.0	0.0	63	174	7	4	5	2	2	131L	3.0043e+06	3.59514e+06	6.49222e+06	6.79328e+06	1.13891e+07	1.43226e+07	3.62154e+07	6.42733e+07	6.86408e+07	6.01823e+07	0.0499201	0.0597375	0.107876	0.112878	0.189244	0.237987	0.601762	1.06798	1.14055	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2132	Q9UJY4	ADP-ribosylation factor-binding protein GGA2 OS=Homo sapiens GN=GGA2 PE=1 SV=3	GGA2	76558.1	0.0	64	250	8	6	2	6	6	131L	8.37499e+06	1.12891e+07	1.41012e+07	2.14334e+07	2.46669e+07	3.22708e+07	4.4527e+07	1.73165e+08	2.53877e+08	2.8533e+08	0.029352	0.0391278	0.0484754	0.0744726	0.0867269	0.114974	0.156475	0.6055	0.887634	1.0	0.0291698	0.0434673	0.0517304	0.0979905	0.12162	0.113373	0.0648271	0.110016	0.179034	0.0
2133	E7ETB3|Q9ULA0	Aspartyl aminopeptidase OS=Homo sapiens GN=DNPEP PE=1 SV=1|Aspartyl aminopeptidase OS=Homo sapiens GN=DNPEP PE=1 SV=1	DNPEP	59935.7|57605.4	0.0	144	507	16	6	3	13	6	131L	5.82564e+07	5.13298e+07	8.05217e+07	1.04277e+08	8.93163e+07	1.10469e+08	1.06278e+08	1.20186e+08	1.10531e+08	1.10668e+08	0.525215	0.460952	0.729052	0.942953	0.805496	1.0011	0.96011	1.08247	0.998525	1.0	0.299372	0.270269	0.385464	0.514694	0.417995	0.407851	0.276915	0.246621	0.166853	0.0
2134	Q9H496	Torsin-1A-interacting protein 2, isoform IFRG15 OS=Homo sapiens GN=TOR1AIP2 PE=2 SV=1	TOR1AIP2	17054.7	0.00144265	41	41	2	1	0	2	1	131L	337876.0	444881.0	1.60322e+06	1.79563e+06	2.91216e+06	4.64159e+06	5.89258e+06	7.36458e+06	7.81402e+06	7.20574e+06	0.0468899	0.0617397	0.222492	0.249194	0.404145	0.644152	0.817762	1.02204	1.08442	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2135	O00571	ATP-dependent RNA helicase DDX3X OS=Homo sapiens GN=DDX3X PE=1 SV=3	DDX3X	80930.4	0.0	89	519	24	8	13	11	8	131L	8.63381e+06	1.15524e+07	1.84865e+07	2.11961e+07	2.1155e+07	3.30868e+07	1.04962e+08	4.09906e+08	4.65364e+08	4.27768e+08	0.0203199	0.0274104	0.0440323	0.0501758	0.0493783	0.0788331	0.243847	0.959466	1.09061	1.0	0.0173688	0.0240148	0.0480323	0.0615669	0.0940829	0.133318	0.118591	0.0794817	0.0959597	0.0
2136	Q15075	Early endosome antigen 1 OS=Homo sapiens GN=EEA1 PE=1 SV=2	EEA1	203440.0	0.0	98	2615	104	46	19	85	46	131L	1.50538e+09	1.18834e+09	1.52164e+09	1.55298e+09	1.86785e+09	1.72647e+09	1.80642e+09	2.13403e+09	1.9111e+09	1.70708e+09	0.881641	0.697918	0.894499	0.911172	1.09733	1.01498	1.06207	1.25103	1.11779	1.0	0.220823	0.15457	0.189799	0.205218	0.195158	0.188889	0.166114	0.125382	0.105661	0.0
2137	O95239	Chromosome-associated kinesin KIF4A OS=Homo sapiens GN=KIF4A PE=1 SV=3	KIF4A	169807.0	0.0	76	709	27	16	7	20	14	131L	1.63598e+07	2.18009e+07	3.21418e+07	4.28816e+07	4.52373e+07	6.221e+07	8.48228e+07	6.19822e+08	7.7919e+08	7.64476e+08	0.0215162	0.028938	0.0423698	0.0566359	0.0598228	0.0817681	0.112492	0.80748	1.02002	1.0	0.0159168	0.017115	0.0223583	0.0315777	0.0438926	0.0589217	0.0781387	0.143398	0.0698547	0.0
2138	O95235	Kinesin-like protein KIF20A OS=Homo sapiens GN=KIF20A PE=1 SV=1	KIF20A	115450.0	0.000572082	53	83	2	2	0	2	2	131L	347449.0	1.73472e+06	5.46293e+06	6.47354e+06	6.43723e+06	5.04404e+06	6.93503e+06	1.76263e+07	1.78075e+07	2.04226e+07	0.017013	0.084941	0.267494	0.316979	0.315201	0.246983	0.339576	0.863078	0.871948	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2139	J3KPP4|O95232	Cisplatin resistance-associated overexpressed protein, isoform CRA_b OS=Homo sapiens GN=LUC7L3 PE=1 SV=1|Luc7-like protein 3 OS=Homo sapiens GN=LUC7L3 PE=1 SV=2	LUC7L3	69468.7|61688.3	0.00102538	46	144	14	4	6	8	4	131L	3.7808e+06	4.72774e+06	8.80204e+06	1.49446e+07	2.52691e+07	9.20256e+07	1.55447e+08	2.79744e+08	3.14755e+08	3.00127e+08	0.0126721	0.0161764	0.029069	0.0500981	0.0841047	0.306622	0.517554	0.932034	1.04575	1.0	0.029207	0.0320118	0.0481498	0.0404474	0.0747655	0.0972411	0.0846075	0.0923644	0.266811	0.0
2140	P32519	ETS-related transcription factor Elf-1 OS=Homo sapiens GN=ELF1 PE=1 SV=2	ELF1	76621.5	0.00289855	36	36	1	1	0	1	1	131L	109418.0	628150.0	367414.0	155597.0	189769.0	571139.0	4.8433e+06	1.85669e+07	2.57296e+07	2.70631e+07	0.00404306	0.0232106	0.0135762	0.00574942	0.00701209	0.021104	0.178963	0.686061	0.950725	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2141	Q9Y446	Plakophilin-3 OS=Homo sapiens GN=PKP3 PE=1 SV=1	PKP3	93672.6	0.0	78	186	5	4	2	3	2	131L	1.40143e+06	3.82991e+06	4.51684e+06	6.59627e+06	7.48307e+06	1.24008e+07	1.98917e+07	6.28224e+07	8.62282e+07	8.30836e+07	0.0168677	0.0460971	0.054365	0.0793932	0.0900668	0.149256	0.239418	0.756135	1.03785	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2142	E7EWK3|Q9H2U1	ATP-dependent RNA helicase DHX36 (Fragment) OS=Homo sapiens GN=DHX36 PE=1 SV=1|ATP-dependent RNA helicase DHX36 OS=Homo sapiens GN=DHX36 PE=1 SV=2	DHX36	105177.0|131642.0	0.0	83	292	9	7	0	9	7	131L	5.14455e+06	1.2401e+07	1.76961e+07	2.21737e+07	2.89411e+07	6.70629e+07	1.09172e+08	1.58643e+08	1.72048e+08	1.46453e+08	0.0329856	0.0822877	0.119521	0.157547	0.201097	0.461968	0.744619	1.08327	1.17402	1.0	0.140983	0.18699	0.264906	0.338349	0.224615	0.332474	0.141727	0.102882	0.170292	0.0
2143	Q92922	SWI/SNF complex subunit SMARCC1 OS=Homo sapiens GN=SMARCC1 PE=1 SV=3	SMARCC1	141866.0	0.000308356	57	356	16	5	9	7	5	131L	1.44918e+07	1.61927e+07	1.95281e+07	2.69033e+07	2.95151e+07	4.17621e+07	1.05842e+08	2.6058e+08	3.15089e+08	3.30034e+08	0.0438363	0.0492649	0.0592606	0.0817827	0.0895309	0.126955	0.320869	0.789846	0.955504	1.0	0.0268349	0.0332101	0.0470211	0.0577192	0.0709947	0.0901571	0.0916999	0.0865993	0.124433	0.0
2144	J3KMX2|Q92925	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens GN=SMARCD2 PE=1 SV=1|SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2 OS=Homo sapiens GN=SMARCD2 PE=1 SV=3	SMARCD2	59308.1|65986.5	0.0	74	147	3	2	2	1	1	131L	431694.0	498325.0	1.67377e+06	2.62454e+06	2.84207e+06	5.01444e+06	7.68446e+06	1.72306e+07	1.78204e+07	2.03197e+07	0.0212451	0.0245242	0.0823716	0.129162	0.139868	0.246777	0.378177	0.847973	0.876999	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2145	Q8TCB7	Methyltransferase-like protein 6 OS=Homo sapiens GN=METTL6 PE=2 SV=2	METTL6	39128.8	0.00293189	37	88	3	3	0	3	3	131L	1.08818e+06	1.44264e+06	2.92984e+06	6.0392e+06	8.09388e+06	2.52487e+07	6.34322e+07	8.79531e+07	8.1343e+07	7.22467e+07	0.0150619	0.0199682	0.0405532	0.0835913	0.112031	0.349479	0.877994	1.2174	1.12591	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2147	O43156	TELO2-interacting protein 1 homolog OS=Homo sapiens GN=TTI1 PE=1 SV=3	TTI1	136995.0	0.0	67	131	4	3	0	4	3	131L	2.57479e+06	9.70133e+06	1.79529e+07	1.20241e+07	1.00303e+07	1.87111e+07	4.6976e+07	8.68532e+07	9.50778e+07	9.42616e+07	0.0273154	0.102919	0.190458	0.127561	0.10641	0.198501	0.498358	0.921407	1.00866	1.0	0.0354463	0.143452	0.303053	0.136903	0.128666	0.191932	0.177747	0.18328	0.0772628	0.0
2148	P46379	Large proline-rich protein BAG6 OS=Homo sapiens GN=BAG6 PE=1 SV=2	BAG6	122769.0	0.0	84	514	19	10	3	15	9	131L	2.57998e+07	3.30414e+07	3.95419e+07	5.57533e+07	9.23087e+07	2.65311e+08	4.55976e+08	7.50241e+08	6.93847e+08	7.29613e+08	0.0363064	0.0469696	0.0564225	0.0777304	0.128138	0.364083	0.626979	1.02715	0.952496	1.0	0.0683212	0.0862823	0.103043	0.140131	0.156056	0.158493	0.117044	0.118814	0.21939	0.0
2149	Q13185	Chromobox protein homolog 3 OS=Homo sapiens GN=CBX3 PE=1 SV=4	CBX3	26698.5	0.0	69	156	6	1	5	1	1	131L	666598.0	1.07961e+06	996511.0	1.72889e+06	4.73471e+06	1.30616e+07	2.1399e+07	2.87437e+07	2.78479e+07	2.26465e+07	0.0294349	0.0476723	0.0440029	0.0763425	0.209071	0.57676	0.944917	1.26923	1.22968	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2150	Q13188	Serine/threonine-protein kinase 3 OS=Homo sapiens GN=STK3 PE=1 SV=2	STK3	65716.6	0.0	76	403	13	6	2	11	6	131L	8.47861e+06	2.01044e+07	4.32762e+07	1.1876e+08	2.01031e+08	2.32243e+08	2.14204e+08	2.21817e+08	2.21383e+08	2.06733e+08	0.0386814	0.0942657	0.208778	0.573999	0.968443	1.12462	1.03812	1.07297	1.07086	1.0	0.0838458	0.193412	0.0802243	0.182562	0.292226	0.215653	0.172003	0.126891	0.134974	0.0
2151	Q9H9B1	Histone-lysine N-methyltransferase EHMT1 OS=Homo sapiens GN=EHMT1 PE=1 SV=4	EHMT1	161645.0	0.020004	25	25	1	1	0	1	1	131L	1.81864e+06	1.04857e+06	1.95636e+06	1.99975e+06	2.8244e+06	7.22025e+06	1.92451e+07	3.93871e+07	4.2316e+07	4.16159e+07	0.0437007	0.0251963	0.04701	0.0480525	0.0678683	0.173498	0.462447	0.946444	1.01682	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2152	Q8IWW6	Rho GTPase-activating protein 12 OS=Homo sapiens GN=ARHGAP12 PE=1 SV=1	ARHGAP12	113037.0	0.000535762	49	96	2	2	0	2	2	131L	1.88465e+06	3.59913e+06	4.32908e+06	5.51595e+06	1.37949e+07	4.05575e+07	8.61545e+07	1.27404e+08	1.25206e+08	1.10868e+08	0.016999	0.0324631	0.039047	0.0497522	0.124426	0.365817	0.777089	1.14915	1.12932	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2153	Q13451	Peptidyl-prolyl cis-trans isomerase FKBP5 OS=Homo sapiens GN=FKBP5 PE=1 SV=2	FKBP5	63838.4	0.0	92	900	48	16	8	40	13	131L	1.983e+07	2.97499e+07	4.58457e+07	5.58785e+07	8.37904e+07	1.59328e+08	3.16331e+08	1.45889e+09	1.83306e+09	1.83015e+09	0.0108007	0.0162932	0.0247951	0.0304395	0.045775	0.0862741	0.170274	0.795996	1.00119	1.0	0.0106902	0.0133012	0.0237544	0.0270029	0.0348965	0.0809078	0.131682	0.0637828	0.0528694	0.0
2154	P48729	Casein kinase I isoform alpha OS=Homo sapiens GN=CSNK1A1 PE=1 SV=2	CSNK1A1	45992.9	0.0	59	238	10	6	0	10	6	131L	1.92986e+07	1.99908e+07	2.91253e+07	4.13895e+07	6.86748e+07	9.83861e+07	1.85536e+08	2.75156e+08	2.90842e+08	2.66427e+08	0.0694001	0.0728883	0.107157	0.152654	0.25713	0.36806	0.697337	1.03252	1.08963	1.0	0.217565	0.0822113	0.0803394	0.0975745	0.0991468	0.0960381	0.0845416	0.0485831	0.106468	0.0
2155	P48723	Heat shock 70 kDa protein 13 OS=Homo sapiens GN=HSPA13 PE=1 SV=1	HSPA13	58597.8	0.000576037	53	140	6	3	0	6	3	131L	2.85024e+06	3.66371e+06	3.57623e+06	6.67841e+06	1.5592e+07	2.73052e+07	5.12367e+07	7.48942e+07	7.69117e+07	9.31554e+07	0.0301907	0.0393291	0.0391778	0.0717618	0.169147	0.298048	0.55344	0.809689	0.825628	1.0	0.0411341	0.0742265	0.11102	0.1855	0.211754	0.230902	0.273714	0.343096	0.376679	0.0
2156	Q96BH1	E3 ubiquitin-protein ligase RNF25 OS=Homo sapiens GN=RNF25 PE=1 SV=1	RNF25	56855.5	0.00292135	36	36	1	1	0	1	1	131L	0.0	0.0	613855.0	929476.0	2.51805e+06	3.46365e+06	4.15535e+06	4.73934e+06	3.93028e+06	3.96866e+06	0.0	0.0	0.154676	0.234204	0.634482	0.872749	1.04704	1.19419	0.990329	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2157	J3QT10|Q8TBK2	N-lysine methyltransferase SETD6 OS=Homo sapiens GN=SETD6 PE=4 SV=1|N-lysine methyltransferase SETD6 OS=Homo sapiens GN=SETD6 PE=1 SV=2	SETD6	49410.8|57220.8	0.0	96	129	2	2	0	2	2	131L	3.14351e+06	3.78492e+06	5.46863e+06	8.85082e+06	9.86952e+06	1.08056e+07	2.90631e+07	5.16961e+07	5.59353e+07	5.46134e+07	0.0575593	0.069304	0.100133	0.162063	0.180716	0.197855	0.532161	0.946582	1.02421	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2158	Q9NV56	MRG/MORF4L-binding protein OS=Homo sapiens GN=MRGBP PE=1 SV=1	MRGBP	26469.8	0.0	67	67	1	1	0	1	1	131L	1.11551e+06	1.65766e+06	2.69664e+06	3.03622e+06	3.69091e+06	5.87708e+06	6.99485e+06	9.29303e+06	9.61162e+06	8.96971e+06	0.124364	0.184806	0.300638	0.338497	0.411486	0.655213	0.77983	1.03605	1.07156	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2159	Q15198	Platelet-derived growth factor receptor-like protein OS=Homo sapiens GN=PDGFRL PE=1 SV=1	PDGFRL	48478.1	0.00291414	36	36	1	1	0	1	1	131L	2.15976e+06	4.35481e+06	2.23341e+06	3.03929e+06	9.28595e+06	2.01368e+07	2.83608e+07	2.91614e+07	2.961e+07	3.17918e+07	0.0679346	0.136979	0.0702512	0.0955999	0.292086	0.633396	0.89208	0.917262	0.931372	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2160	Q8WUA2	Peptidyl-prolyl cis-trans isomerase-like 4 OS=Homo sapiens GN=PPIL4 PE=1 SV=1	PPIL4	70535.8	0.0	63	264	9	6	1	8	6	131L	4.40242e+06	6.23962e+06	9.92291e+06	1.29481e+07	1.83087e+07	3.52941e+07	9.25823e+07	1.47326e+08	1.49388e+08	1.26795e+08	0.0347095	0.0492246	0.0804946	0.105668	0.145356	0.28331	0.729934	1.16088	1.17835	1.0	0.0804467	0.0724054	0.111622	0.133431	0.147902	0.221618	0.148679	0.182609	0.156473	0.0
2161	H0YFM4|H0YGR0|Q969R8	Integrin-alpha FG-GAP repeat-containing protein 2 (Fragment) OS=Homo sapiens GN=ITFG2 PE=4 SV=1|Integrin-alpha FG-GAP repeat-containing protein 2 (Fragment) OS=Homo sapiens GN=ITFG2 PE=4 SV=1|Integrin-alpha FG-GAP repeat-containing protein 2 OS=Homo sapiens GN=ITFG2 PE=1 SV=1	ITFG2	16183.1|7347.66|54663.1	0.00167625	41	41	1	1	0	1	1	131L	2.81434e+06	3.91905e+06	5.06767e+06	5.57142e+06	2.3444e+07	4.43374e+07	5.52314e+07	5.65682e+07	5.4441e+07	5.01406e+07	0.056129	0.0781611	0.101069	0.111116	0.467565	0.88426	1.10153	1.12819	1.08577	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2162	Q96EK9	Protein KTI12 homolog OS=Homo sapiens GN=KTI12 PE=1 SV=1	KTI12	40653.2	0.0	67	203	9	4	2	7	4	131L	3.26399e+06	3.41044e+06	6.71374e+06	1.02082e+07	1.23333e+07	2.5825e+07	6.02641e+07	9.53646e+07	8.84302e+07	9.64047e+07	0.0328058	0.0344323	0.068157	0.106754	0.125682	0.269414	0.629688	0.989211	0.916172	1.0	0.0481144	0.0642603	0.0853405	0.132594	0.14891	0.119744	0.1722	0.152134	0.154129	0.0
2163	Q6NZI2	Polymerase I and transcript release factor OS=Homo sapiens GN=PTRF PE=1 SV=1	PTRF	52387.2	0.0	102	536	27	10	4	23	9	131L	1.04626e+07	2.19578e+07	3.50465e+07	6.77094e+07	1.30345e+08	2.74773e+08	4.36585e+08	5.9332e+08	5.95731e+08	5.78341e+08	0.0178395	0.0374063	0.0600005	0.116793	0.224406	0.474195	0.754904	1.02533	1.03024	1.0	0.017305	0.0440379	0.0493727	0.0532254	0.0771263	0.0695417	0.0505936	0.0716591	0.0812114	0.0
